Filename,Leading,Trailing,RecLength
215.26FDY_r1.wav,450,2650,4950
215.26FDY_r2.wav,7150,3350,12000
215.27FDY_r1.wav,1550,1000,6000
215.27FDY_r2.wav,5400,1750,11300
215.28FDY_r1.wav,3050,2550,6900
215.28FDY_r2.wav,3450,500,6300
215.29FDY_r1.wav,3100,4500,8700
215.29FDY_r2.wav,4750,2050,10300
215.2EQY_r1.wav,750,950,5100
215.2EQY_r2.wav,3300,1300,7900
215.30FQY_r1.wav,1200,1150,5400
215.30FQY_r2.wav,6150,1800,10950
215.31FQY_r1.wav,3400,1450,6650
215.31FQY_r2.wav,3500,2500,8150
215.32FQY_r1.wav,2400,1050,5200
215.32FQY_r2.wav,3700,2050,8350
215.33FQN_r1.wav,850,1450,5400
215.33FQN_r2.wav,3850,4150,9750
215.34FDN_r1.wav,1000,1900,5850
215.34FDN_r2.wav,3750,1350,7450
215.35FQN_r1.wav,2800,2950,7350
215.35FQN_r2.wav,5400,1400,8250
215.36FDN_r1.wav,2100,1250,4950
215.36FDN_r2.wav,3900,2000,7350
215.37FQN_r1.wav,1100,1550,5750
215.37FQN_r2.wav,3950,3250,10200
215.38FQN_r1.wav,1100,850,5850
215.38FQN_r2.wav,7450,2000,12650
215.39FQN_r1.wav,1550,1250,5300
215.39FQN_r2.wav,4450,3050,8600
215.3EQY_r1.wav,1450,3850,9050
215.3EQY_r2.wav,6350,2900,12450
215.40FQN_r1.wav,750,1000,5650
215.40FQN_r2.wav,5800,1950,10050
215.41FQN_r1.wav,650,1100,4950
215.41FQN_r2.wav,8100,1200,11550
215.42FQN_r1.wav,2000,1250,7000
215.42FQN_r2.wav,5300,2200,10200
215.43FQN_r1.wav,1250,1000,4950
215.43FQN_r2.wav,2450,1900,6900
215.44FDN_r1.wav,1150,950,5100
215.44FDN_r2.wav,4200,2050,7800
215.45FDN_r1.wav,2950,1500,6300
215.45FDN_r2.wav,4650,2600,8800
215.46FQN_r1.wav,1900,750,4950
215.46FQN_r2.wav,3150,4100,8350
215.47FQN_r1.wav,2000,900,4850
215.47FQN_r2.wav,5150,1100,7550
215.48FQN_r1.wav,2000,1750,6450
215.48FQN_r2.wav,3800,2100,8950
215.4EQN_r1.wav,2650,1000,4950
215.4EQN_r2.wav,5800,2150,9050
215.5EQY_r1.wav,1950,600,5300
215.5EQY_r2.wav,4700,2450,9850
215.6EQN_r1.wav,2050,1850,6450
215.6EQN_r2.wav,6600,1650,9750
215.7EDN_r1.wav,950,1650,5750
215.7EDN_r2.wav,5800,1600,9600
215.8EDN_r1.wav,1850,0,5200
215.8EDN_r2.wav,3750,1800,8000
215.9EDY_r1.wav,700,3500,6550
215.9EDY_r2.wav,4650,2200,10300
22.101P101_r1.wav,2200,1600,6200
22.101P101_r2.wav,-1,-1,-1
22.102P102_r1.wav,750,3050,5850
22.102P102_r2.wav,8150,2250,11650
22.103P103_r1.wav,-1,-1,-1
22.103P103_r2.wav,2200,1000,7800
22.104P104_r1.wav,-1,-1,-1
22.104P104_r2.wav,2100,0,8800
22.10EDY_r1.wav,850,1350,5300
22.10EDY_r2.wav,5700,850,9500
22.11EQN_r1.wav,-1,-1,-1
22.11EQN_r2.wav,-1,-1,-1
22.12EQY_r1.wav,-1,-1,-1
22.12EQY_r2.wav,7650,0,11900
22.13EQN_r1.wav,-1,-1,-1
22.13EQN_r2.wav,1700,6050,11650
22.14EDN_r1.wav,1600,800,4300
22.14EDN_r2.wav,5050,0,7450
22.15EQY_r1.wav,-1,-1,-1
22.15EQY_r2.wav,2300,0,8600
22.16EDN_r1.wav,-1,-1,-1
22.16EDN_r2.wav,4750,0,10300
22.17FQY_r1.wav,-1,-1,-1
22.17FQY_r2.wav,8250,0,10750
22.18FQY_r1.wav,1950,700,4600
22.18FQY_r2.wav,7950,0,14150
22.19FQY_r1.wav,650,300,4050
22.19FQY_r2.wav,2650,550,7350
22.1EQY_r1.wav,3650,400,5650
22.1EQY_r2.wav,10800,0,15500
22.20FQY_r1.wav,-1,-1,-1
22.20FQY_r2.wav,5700,650,9950
22.21FQY_r1.wav,1700,1100,4750
22.21FQY_r2.wav,4750,0,8000
22.22FQY_r1.wav,-1,-1,-1
22.22FQY_r2.wav,5850,0,10500
22.23FQY_r1.wav,-1,-1,-1
22.23FQY_r2.wav,-1,-1,-1
22.24FQY_r1.wav,-1,-1,-1
22.24FQY_r2.wav,5500,0,9150
22.25FDY_r1.wav,-1,-1,-1
22.25FDY_r2.wav,6100,0,8000
22.26FQY_r1.wav,-1,-1,-1
22.26FQY_r2.wav,2800,0,10050
22.27FQY_r1.wav,2200,1350,5300
22.27FQY_r2.wav,3000,700,6550
22.28FQY_r1.wav,-1,-1,-1
22.28FQY_r2.wav,-1,-1,-1
22.29FQY_r1.wav,1900,1350,5850
22.29FQY_r2.wav,-1,-1,-1
22.2EDY_r1.wav,-1,-1,-1
22.2EDY_r2.wav,1100,0,6550
22.30FDY_r1.wav,-1,-1,-1
22.30FDY_r2.wav,3950,650,6800
22.31FDY_r1.wav,-1,-1,-1
22.31FDY_r2.wav,4600,650,8000
22.32FDY_r1.wav,400,600,4600
22.32FDY_r2.wav,4950,0,9750
22.33FDN_r1.wav,-1,-1,-1
22.33FDN_r2.wav,2150,650,5650
22.34FQN_r1.wav,-1,-1,-1
22.34FQN_r2.wav,2700,550,6200
22.35FDN_r1.wav,-1,-1,-1
22.35FDN_r2.wav,5250,0,8500
22.36FQN_r1.wav,1750,0,4050
22.36FQN_r2.wav,2500,850,6100
22.37FDN_r1.wav,-1,-1,-1
22.37FDN_r2.wav,-1,-1,-1
22.38FDN_r1.wav,1000,0,4750
22.38FDN_r2.wav,4450,0,8150
22.39FDN_r1.wav,-1,-1,-1
22.39FDN_r2.wav,4900,0,7800
22.3EDY_r1.wav,-1,-1,-1
22.3EDY_r2.wav,2400,900,7000
22.40FDN_r1.wav,1450,700,4500
22.40FDN_r2.wav,3150,1950,9250
22.41FDN_r1.wav,2350,500,4400
22.41FDN_r2.wav,3800,0,7550
22.42FDN_r1.wav,-1,-1,-1
22.42FDN_r2.wav,-1,-1,-1
22.43FDN_r1.wav,-1,-1,-1
22.43FDN_r2.wav,4800,1150,8800
22.44FQN_r1.wav,700,2650,6100
22.44FQN_r2.wav,3200,0,11300
22.45FQN_r1.wav,-1,-1,-1
22.45FQN_r2.wav,8600,1600,12800
22.46FDN_r1.wav,600,0,4400
22.46FDN_r2.wav,6000,0,9850
22.47FDN_r1.wav,1050,0,3950
22.47FDN_r2.wav,1650,450,4850
22.48FDN_r1.wav,850,850,4950
22.48FDN_r2.wav,5250,650,8800
22.4EDN_r1.wav,-1,-1,-1
22.4EDN_r2.wav,2050,0,5850
22.5EDY_r1.wav,-1,-1,-1
22.5EDY_r2.wav,-1,-1,-1
22.6EDN_r1.wav,-1,-1,-1
22.6EDN_r2.wav,2200,650,7450
22.7EQN_r1.wav,1050,0,4400
22.7EQN_r2.wav,4100,1150,7100
22.8EQN_r1.wav,4050,0,5550
22.8EQN_r2.wav,6050,0,8150
22.9EQY_r1.wav,1950,850,4850
22.9EQY_r2.wav,5050,0,9150
3.101P101_r1.wav,1150,500,4850
3.101P101_r2.wav,7100,2200,11450
3.102P102_r1.wav,3500,550,5650
3.102P102_r2.wav,11150,900,13600
3.103P103_r1.wav,850,1400,5200
3.103P103_r2.wav,3300,450,7250
3.104P104_r1.wav,800,300,4400
3.104P104_r2.wav,4250,1000,7100
3.10EQY_r1.wav,-1,-1,-1
3.10EQY_r2.wav,5400,6150,12650
3.11EDN_r1.wav,3150,400,5200
3.11EDN_r2.wav,5750,0,7450
3.12EDY_r1.wav,2700,2050,6000
3.12EDY_r2.wav,8250,600,10950
3.13EDN_r1.wav,2400,1400,5300
3.13EDN_r2.wav,6550,1200,10500
3.14EQN_r1.wav,850,0,5100
3.14EQN_r2.wav,5600,2350,9850
3.15EDY_r1.wav,-1,-1,-1
3.15EDY_r2.wav,6800,2350,11750
3.16EQN_r1.wav,1200,3250,6000
3.16EQN_r2.wav,4800,700,8950
3.17FDY_r1.wav,1700,2150,5550
3.17FDY_r2.wav,6500,700,10750
3.18FDY_r1.wav,1050,0,5750
3.18FDY_r2.wav,5600,2600,10400
3.19FDY_r1.wav,900,0,4400
3.19FDY_r2.wav,4950,950,7550
3.1EDY_r1.wav,3350,500,6550
3.1EDY_r2.wav,5850,3250,10500
3.20FDY_r1.wav,3400,300,6450
3.20FDY_r2.wav,6400,1800,10750
3.21FDY_r1.wav,1100,550,4950
3.21FDY_r2.wav,3250,650,7000
3.22FDY_r1.wav,400,1550,5650
3.22FDY_r2.wav,9100,0,12350
3.23FDY_r1.wav,2050,450,4500
3.23FDY_r2.wav,8000,700,10500
3.24FDY_r1.wav,850,1000,5300
3.24FDY_r2.wav,5700,1150,10050
3.25FQY_r1.wav,2400,3500,7350
3.25FQY_r2.wav,12350,1800,15400
3.26FDY_r1.wav,-1,-1,-1
3.26FDY_r2.wav,6450,2750,11300
3.27FDY_r1.wav,1900,2350,5850
3.27FDY_r2.wav,6650,2300,10850
3.28FDY_r1.wav,900,1950,5300
3.28FDY_r2.wav,6350,2700,11100
3.29FDY_r1.wav,1700,1500,5750
3.29FDY_r2.wav,5450,3000,10400
3.2EQY_r1.wav,1800,1600,5750
3.2EQY_r2.wav,9650,700,14500
3.30FQY_r1.wav,1950,1700,5650
3.30FQY_r2.wav,7300,3150,12200
3.31FQY_r1.wav,850,2900,5750
3.31FQY_r2.wav,5550,1850,10200
3.32FQY_r1.wav,2500,450,4750
3.32FQY_r2.wav,6300,800,8600
3.33FQN_r1.wav,1050,2300,5200
3.33FQN_r2.wav,4250,600,7100
3.34FDN_r1.wav,1100,2300,5850
3.34FDN_r2.wav,8250,500,10400
3.35FQN_r1.wav,2350,350,4950
3.35FQN_r2.wav,7500,850,10200
3.36FDN_r1.wav,2200,600,4950
3.36FDN_r2.wav,9700,550,11750
3.37FQN_r1.wav,750,1700,4950
3.37FQN_r2.wav,4750,2200,9500
3.38FQN_r1.wav,700,2650,6200
3.38FQN_r2.wav,6600,4150,12000
3.39FQN_r1.wav,750,0,4600
3.39FQN_r2.wav,4600,700,8000
3.3EQY_r1.wav,3050,2000,6200
3.3EQY_r2.wav,4600,3900,10400
3.40FQN_r1.wav,750,4700,6900
3.40FQN_r2.wav,8850,800,12550
3.41FQN_r1.wav,1250,2350,4950
3.41FQN_r2.wav,5650,450,9050
3.42FQN_r1.wav,-1,-1,-1
3.42FQN_r2.wav,10900,900,12900
3.43FQN_r1.wav,1300,650,5100
3.43FQN_r2.wav,2950,800,6900
3.44FDN_r1.wav,4000,1250,6450
3.44FDN_r2.wav,9150,600,10950
3.45FDN_r1.wav,2350,2200,5650
3.45FDN_r2.wav,14200,0,16650
3.46FQN_r1.wav,4100,0,5850
3.46FQN_r2.wav,10900,2200,15600
3.47FQN_r1.wav,1600,2400,6450
3.47FQN_r2.wav,6550,2000,10500
3.48FQN_r1.wav,1050,1750,5750
3.48FQN_r2.wav,7100,400,10050
3.4EQN_r1.wav,800,2400,5300
3.4EQN_r2.wav,6750,5050,13800
3.5EQY_r1.wav,2100,2600,6200
3.5EQY_r2.wav,6050,2000,9400
3.6EQN_r1.wav,2100,1150,5850
3.6EQN_r2.wav,5100,600,7900
3.7EDN_r1.wav,2350,0,5200
3.7EDN_r2.wav,6150,1750,9250
3.8EDN_r1.wav,2900,1400,5750
3.8EDN_r2.wav,6850,2500,10500
3.9EDY_r1.wav,4650,350,6200
3.9EDY_r2.wav,9350,600,14050
4.101P101_r1.wav,1600,800,5100
4.101P101_r2.wav,6450,0,8250
4.102P102_r1.wav,1500,1700,6550
4.102P102_r2.wav,12650,1350,16850
4.103P103_r1.wav,1300,300,5300
4.103P103_r2.wav,6100,1500,10400
4.104P104_r1.wav,2050,1050,5100
4.104P104_r2.wav,7400,1150,10950
4.10EDN_r1.wav,2200,550,4950
4.10EDN_r2.wav,6950,1250,9400
4.11EQY_r1.wav,2400,1250,5650
4.11EQY_r2.wav,9000,2000,13250
4.12EQN_r1.wav,2150,650,4850
4.12EQN_r2.wav,6900,850,10950
4.13EQY_r1.wav,1300,1750,5650
4.13EQY_r2.wav,4500,1000,7350
4.14EDY_r1.wav,1050,1750,5300
4.14EDY_r2.wav,6650,1300,10850
4.15EQN_r1.wav,1500,2850,6800
4.15EQN_r2.wav,4500,1550,8600
4.16EDY_r1.wav,750,1550,4850
4.16EDY_r2.wav,4450,1700,8150
4.17FQY_r1.wav,1200,950,4950
4.17FQY_r2.wav,7300,850,12650
4.18FQY_r1.wav,1100,400,5750
4.18FQY_r2.wav,6500,3500,11750
4.19FQY_r1.wav,1050,1000,4750
4.19FQY_r2.wav,4950,1200,8500
4.1EQN_r1.wav,750,2250,5400
4.1EQN_r2.wav,9900,1450,13600
4.20FQY_r1.wav,1450,3950,6650
4.20FQY_r2.wav,11450,700,15600
4.21FQY_r1.wav,1500,800,4950
4.21FQY_r2.wav,5750,800,8350
4.22FQY_r1.wav,2550,550,5300
4.22FQY_r2.wav,11650,650,13450
4.23FQY_r1.wav,2100,750,4600
4.23FQY_r2.wav,8950,1050,13800
4.24FQY_r1.wav,1450,3050,5850
4.24FQY_r2.wav,9000,550,12000
4.25FDY_r1.wav,1000,500,4950
4.25FDY_r2.wav,8900,2100,12800
4.26FQY_r1.wav,2400,550,5300
4.26FQY_r2.wav,8100,2650,11900
4.27FQY_r1.wav,1700,2050,5750
4.27FQY_r2.wav,7250,1900,10950
4.28FQY_r1.wav,2150,850,5300
4.28FQY_r2.wav,2800,1150,7100
4.29FQY_r1.wav,1000,1050,5750
4.29FQY_r2.wav,10000,650,14150
4.2EDN_r1.wav,900,800,4400
4.2EDN_r2.wav,10700,900,14250
4.30FDY_r1.wav,1400,500,4950
4.30FDY_r2.wav,7400,650,11100
4.31FDY_r1.wav,2150,750,5100
4.31FDY_r2.wav,6950,450,9850
4.32FDY_r1.wav,800,750,4400
4.32FDY_r2.wav,8100,1250,12000
4.33FDN_r1.wav,1350,1200,6450
4.33FDN_r2.wav,10850,1900,15400
4.34FQN_r1.wav,1000,0,5400
4.34FQN_r2.wav,5150,1200,10050
4.35FDN_r1.wav,2300,800,4950
4.35FDN_r2.wav,8550,2100,12450
4.36FQN_r1.wav,1400,2650,5300
4.36FQN_r2.wav,13600,1300,16550
4.37FDN_r1.wav,1500,400,5100
4.37FDN_r2.wav,4500,750,7800
4.38FDN_r1.wav,1150,1000,5200
4.38FDN_r2.wav,4300,750,7800
4.39FDN_r1.wav,1150,600,4750
4.39FDN_r2.wav,9050,2050,13450
4.3EDN_r1.wav,1600,750,6000
4.3EDN_r2.wav,9200,850,12650
4.40FDN_r1.wav,1200,450,4950
4.40FDN_r2.wav,9950,1200,14150
4.41FDN_r1.wav,2550,600,4600
4.41FDN_r2.wav,7300,1300,10200
4.42FDN_r1.wav,1800,700,6000
4.42FDN_r2.wav,7300,700,10850
4.43FDN_r1.wav,700,2400,5400
4.43FDN_r2.wav,4600,1950,9150
4.44FQN_r1.wav,750,2150,5650
4.44FQN_r2.wav,7000,1200,11200
4.45FQN_r1.wav,4250,400,6000
4.45FQN_r2.wav,9150,1800,12650
4.46FDN_r1.wav,1300,550,5300
4.46FDN_r2.wav,6700,1550,9850
4.47FDN_r1.wav,2700,550,5550
4.47FDN_r2.wav,5100,750,8000
4.48FDN_r1.wav,650,350,4500
4.48FDN_r2.wav,10000,950,14250
4.4EDY_r1.wav,1000,600,5400
4.4EDY_r2.wav,5300,1600,10200
4.5EDN_r1.wav,1850,2100,5200
4.5EDN_r2.wav,5450,2100,9150
4.6EDY_r1.wav,750,450,5550
4.6EDY_r2.wav,3000,1050,6800
4.7EQY_r1.wav,3250,550,5550
4.7EQY_r2.wav,3350,2050,6900
4.8EQY_r1.wav,3550,1200,7350
4.8EQY_r2.wav,12700,900,14700
4.9EQN_r1.wav,1200,2050,5650
4.9EQN_r2.wav,21300,1900,25250
5.101P101_r1.wav,800,1150,5100
5.101P101_r2.wav,9400,2750,16550
5.102P102_r1.wav,3400,3000,7550
5.102P102_r2.wav,8550,2450,14250
5.12EDN_r1.wav,2200,3150,7800
5.12EDN_r2.wav,11600,2100,16400
5.13EDY_r1.wav,1200,2350,6650
5.13EDY_r2.wav,8550,2200,14250
5.14EQY_r1.wav,950,1950,6800
5.14EQY_r2.wav,9750,2550,15950
5.17FDY_r1.wav,2250,2650,7350
5.17FDY_r2.wav,9000,3150,15850
5.20FDY_r1.wav,2000,2050,7900
5.20FDY_r2.wav,7400,3100,14500
5.22FDY_r1.wav,800,1750,5850
5.22FDY_r2.wav,4900,2750,11550
5.23FDY_r1.wav,2850,2100,6800
5.23FDY_r2.wav,8500,3050,13250
5.26FDY_r1.wav,3250,2250,7350
5.26FDY_r2.wav,7500,2350,12450
5.27FDY_r1.wav,2700,2100,6550
5.27FDY_r2.wav,8550,2250,13800
5.29FDY_r1.wav,550,2900,7550
5.29FDY_r2.wav,6600,2350,10750
5.2EQN_r1.wav,1050,1450,6000
5.2EQN_r2.wav,8600,1600,13600
5.31FQY_r1.wav,2550,2150,7100
5.31FQY_r2.wav,8000,3100,14700
5.32FQY_r1.wav,2950,2100,6650
5.32FQY_r2.wav,9400,2450,14700
5.33FQN_r1.wav,1450,2150,6650
5.33FQN_r2.wav,4150,3050,10050
5.35FQN_r1.wav,3100,1900,6800
5.35FQN_r2.wav,7100,3800,14350
5.38FQN_r1.wav,900,1250,5400
5.38FQN_r2.wav,8850,2800,15150
5.3EQN_r1.wav,850,2900,7250
5.3EQN_r2.wav,6400,3600,13250
5.40FQN_r1.wav,2400,2250,7550
5.40FQN_r2.wav,6450,5500,14850
5.41FQN_r1.wav,1400,2400,6900
5.41FQN_r2.wav,5550,2050,10650
5.42FQN_r1.wav,800,4900,9850
5.42FQN_r2.wav,16850,5100,23900
5.44FDN_r1.wav,1200,3550,7550
5.44FDN_r2.wav,7100,3300,13450
5.46FQN_r1.wav,2650,1600,6550
5.46FQN_r2.wav,6850,3050,13600
5.4EQY_r1.wav,2750,3450,8800
5.4EQY_r2.wav,12450,2600,16300
5.8EDY_r1.wav,1300,2450,7700
5.8EDY_r2.wav,7850,2050,12450
5.9EDN_r1.wav,-1,-1,-1
5.9EDN_r2.wav,12200,2900,17300
6.101P101_r1.wav,1200,950,5550
6.101P101_r2.wav,5600,850,9950
6.102P102_r1.wav,1300,750,6550
6.102P102_r2.wav,12150,2100,15850
6.103P103_r1.wav,1100,1000,6100
6.103P103_r2.wav,7750,900,11450
6.104P104_r1.wav,1950,1250,6000
6.104P104_r2.wav,8150,1150,11300
6.10EDY_r1.wav,1300,550,6650
6.10EDY_r2.wav,14150,0,17900
6.11EQN_r1.wav,3100,750,5550
6.11EQN_r2.wav,15000,750,17750
6.12EQY_r1.wav,2650,1350,6450
6.12EQY_r2.wav,15650,1100,18900
6.13EQN_r1.wav,700,650,5200
6.13EQN_r2.wav,13050,800,16200
6.14EDN_r1.wav,500,1200,6000
6.14EDN_r2.wav,10650,1600,13700
6.15EQY_r1.wav,-1,-1,-1
6.15EQY_r2.wav,9800,700,14850
6.16EDN_r1.wav,800,950,4950
6.16EDN_r2.wav,11950,3700,19000
6.17FQY_r1.wav,1000,950,5850
6.17FQY_r2.wav,8400,850,12800
6.18FQY_r1.wav,2250,1150,6550
6.18FQY_r2.wav,13250,950,18350
6.19FQY_r1.wav,-1,-1,-1
6.19FQY_r2.wav,9650,1250,13900
6.1EQY_r1.wav,1000,1150,6100
6.1EQY_r2.wav,12750,1000,17000
6.20FQY_r1.wav,1850,850,6450
6.20FQY_r2.wav,11100,900,15600
6.21FQY_r1.wav,2400,900,5300
6.21FQY_r2.wav,13850,1150,17450
6.22FQY_r1.wav,-1,-1,-1
6.22FQY_r2.wav,10450,950,14950
6.23FQY_r1.wav,2000,650,4750
6.23FQY_r2.wav,14650,850,17300
6.24FQY_r1.wav,800,500,5100
6.24FQY_r2.wav,10350,500,13900
6.25FDY_r1.wav,950,400,6450
6.25FDY_r2.wav,16050,850,19350
6.26FQY_r1.wav,2800,1000,5550
6.26FQY_r2.wav,11800,900,14700
6.27FQY_r1.wav,1100,1100,6100
6.27FQY_r2.wav,11500,750,13600
6.28FQY_r1.wav,800,950,6300
6.28FQY_r2.wav,18100,550,23000
6.29FQY_r1.wav,1000,2600,5650
6.29FQY_r2.wav,12900,850,14950
6.2EDY_r1.wav,750,1150,5850
6.2EDY_r2.wav,11700,950,16200
6.30FDY_r1.wav,950,550,5300
6.30FDY_r2.wav,10550,700,14950
6.31FDY_r1.wav,2300,850,5200
6.31FDY_r2.wav,11700,650,16050
6.32FDY_r1.wav,1450,650,5550
6.32FDY_r2.wav,8600,1350,11450
6.33FDN_r1.wav,1050,3050,5650
6.33FDN_r2.wav,7300,600,11100
6.34FQN_r1.wav,4200,1150,7100
6.34FQN_r2.wav,11950,950,14950
6.35FDN_r1.wav,2250,1150,5100
6.35FDN_r2.wav,5700,750,9250
6.36FQN_r1.wav,-1,-1,-1
6.36FQN_r2.wav,14400,1200,17550
6.37FDN_r1.wav,1150,1700,6450
6.37FDN_r2.wav,12150,950,15400
6.38FDN_r1.wav,950,800,5650
6.38FDN_r2.wav,10350,900,15300
6.39FDN_r1.wav,2850,750,4950
6.39FDN_r2.wav,6600,800,10400
6.3EDY_r1.wav,1350,800,6550
6.3EDY_r2.wav,8350,850,10750
6.40FDN_r1.wav,1750,850,5650
6.40FDN_r2.wav,13350,1450,17900
6.41FDN_r1.wav,1150,1200,6300
6.41FDN_r2.wav,13100,800,15750
6.42FDN_r1.wav,1650,850,6100
6.42FDN_r2.wav,11300,1250,15050
6.43FDN_r1.wav,1150,1600,5650
6.43FDN_r2.wav,7150,0,10850
6.44FQN_r1.wav,850,2000,6800
6.44FQN_r2.wav,10050,1450,14950
6.45FQN_r1.wav,-1,-1,-1
6.45FQN_r2.wav,23650,1100,28550
6.46FDN_r1.wav,950,800,6100
6.46FDN_r2.wav,12150,650,16850
6.47FDN_r1.wav,1500,1400,5850
6.47FDN_r2.wav,8800,1800,13450
6.48FDN_r1.wav,850,600,5850
6.48FDN_r2.wav,12750,4600,21200
6.4EDN_r1.wav,2050,700,5650
6.4EDN_r2.wav,13150,750,18000
6.5EDY_r1.wav,750,1450,6100
6.5EDY_r2.wav,9450,1100,12900
6.6EDN_r1.wav,1000,1200,5850
6.6EDN_r2.wav,12900,800,17200
6.7EQN_r1.wav,650,500,5400
6.7EQN_r2.wav,14300,450,19000
6.8EQN_r1.wav,2500,800,6000
6.8EQN_r2.wav,10850,1400,14600
6.9EQY_r1.wav,2500,1600,6450
6.9EQY_r2.wav,18700,950,21200
7.101P101_r1.wav,-1,-1,-1
7.101P101_r2.wav,7350,750,10650
7.102P102_r1.wav,350,900,4300
7.102P102_r2.wav,9450,500,12900
7.103P103_r1.wav,2500,500,4750
7.103P103_r2.wav,5700,400,8350
7.104P104_r1.wav,950,600,4050
7.104P104_r2.wav,6500,0,8600
7.10EQY_r1.wav,1550,900,4500
7.10EQY_r2.wav,5300,1000,7700
7.11EDN_r1.wav,2400,350,4050
7.11EDN_r2.wav,1800,600,7800
7.12EDY_r1.wav,1750,450,4400
7.12EDY_r2.wav,3950,0,8500
7.13EDN_r1.wav,1150,750,4500
7.13EDN_r2.wav,-1,-1,-1
7.14EQN_r1.wav,-1,-1,-1
7.14EQN_r2.wav,4950,1000,8800
7.15EDY_r1.wav,-1,-1,-1
7.15EDY_r2.wav,5050,1000,9150
7.16EQN_r1.wav,-1,-1,-1
7.16EQN_r2.wav,5950,1800,10300
7.17FDY_r1.wav,550,650,4500
7.17FDY_r2.wav,4650,0,8500
7.18FDY_r1.wav,2000,0,4850
7.18FDY_r2.wav,4950,450,8950
7.19FDY_r1.wav,800,800,3950
7.19FDY_r2.wav,4200,550,6100
7.1EDY_r1.wav,1650,550,4300
7.1EDY_r2.wav,5700,700,8950
7.20FDY_r1.wav,1500,2300,5650
7.20FDY_r2.wav,5700,700,9400
7.21FDY_r1.wav,-1,-1,-1
7.21FDY_r2.wav,4300,1400,7550
7.22FDY_r1.wav,950,1550,4850
7.22FDY_r2.wav,3500,700,10300
7.23FDY_r1.wav,1500,900,4400
7.23FDY_r2.wav,3300,850,7450
7.24FDY_r1.wav,2000,700,4300
7.24FDY_r2.wav,4250,500,7550
7.25FQY_r1.wav,-1,-1,-1
7.25FQY_r2.wav,7650,700,12000
7.26FDY_r1.wav,2600,450,4850
7.26FDY_r2.wav,4900,850,9150
7.27FDY_r1.wav,750,850,4850
7.27FDY_r2.wav,-1,-1,-1
7.28FDY_r1.wav,1550,650,4050
7.28FDY_r2.wav,6800,850,9050
7.29FDY_r1.wav,-1,-1,-1
7.29FDY_r2.wav,4400,550,8150
7.2EQY_r1.wav,1250,0,5200
7.2EQY_r2.wav,7650,1050,10850
7.30FQY_r1.wav,2350,450,4600
7.30FQY_r2.wav,4800,800,8600
7.31FQY_r1.wav,1750,700,4750
7.31FQY_r2.wav,5500,1500,8700
7.32FQY_r1.wav,2300,750,4500
7.32FQY_r2.wav,5800,1100,9600
7.33FQN_r1.wav,800,400,4500
7.33FQN_r2.wav,5050,1200,9250
7.34FDN_r1.wav,950,2500,5300
7.34FDN_r2.wav,4350,700,7550
7.35FQN_r1.wav,4250,0,6650
7.35FQN_r2.wav,8600,850,11100
7.36FDN_r1.wav,2150,400,4150
7.36FDN_r2.wav,3900,450,7350
7.37FQN_r1.wav,550,500,4150
7.37FQN_r2.wav,7100,900,9850
7.38FQN_r1.wav,1550,950,5100
7.38FQN_r2.wav,4900,900,8700
7.39FQN_r1.wav,1550,750,4300
7.39FQN_r2.wav,6300,850,8600
7.3EQY_r1.wav,-1,-1,-1
7.3EQY_r2.wav,4250,450,10400
7.40FQN_r1.wav,3000,300,5100
7.40FQN_r2.wav,5850,600,9600
7.41FQN_r1.wav,600,1200,4600
7.41FQN_r2.wav,6150,900,9850
7.42FQN_r1.wav,1100,900,4850
7.42FQN_r2.wav,5950,900,9600
7.43FQN_r1.wav,-1,-1,-1
7.43FQN_r2.wav,2000,0,7800
7.44FDN_r1.wav,1450,450,4600
7.44FDN_r2.wav,8450,1100,12350
7.45FDN_r1.wav,-1,-1,-1
7.45FDN_r2.wav,6150,1000,8950
7.46FQN_r1.wav,1550,1850,5300
7.46FQN_r2.wav,6000,950,10050
7.47FQN_r1.wav,1250,0,4300
7.47FQN_r2.wav,4250,1300,7900
7.48FQN_r1.wav,650,0,4600
7.48FQN_r2.wav,6000,0,10050
7.4EQN_r1.wav,2450,950,4950
7.4EQN_r2.wav,4700,0,9150
7.5EQY_r1.wav,1650,600,4300
7.5EQY_r2.wav,6500,450,8700
7.6EQN_r1.wav,1650,350,4500
7.6EQN_r2.wav,6000,950,8800
7.7EDN_r1.wav,2050,0,5400
7.7EDN_r2.wav,5750,650,8000
7.8EDN_r1.wav,1150,500,4150
7.8EDN_r2.wav,3200,450,6450
7.9EDY_r1.wav,2250,1250,5100
7.9EDY_r2.wav,7500,750,10200
8.101P101_r1.wav,1050,800,5200
8.101P101_r2.wav,4300,800,8500
8.102P102_r1.wav,1300,4250,7450
8.102P102_r2.wav,4000,5050,11100
8.10EDN_r1.wav,-1,-1,-1
8.10EDN_r2.wav,2850,600,6450
8.12EQN_r1.wav,3400,0,6000
8.12EQN_r2.wav,2600,0,5200
8.13EQY_r1.wav,-1,-1,-1
8.13EQY_r2.wav,5400,2450,9150
8.14EDY_r1.wav,2600,0,6450
8.14EDY_r2.wav,2600,0,6100
8.17FQY_r1.wav,7050,0,9600
8.17FQY_r2.wav,4550,1900,8500
8.1EQN_r1.wav,2150,1550,6550
8.20FQY_r1.wav,3650,4900,10200
8.20FQY_r2.wav,1200,0,6450
8.21FQY_r1.wav,1450,0,6450
