Filename,Leading,Trailing,Length,isFiller,Condition_Q,Condition_GP,Participant,Item,Utterance length,Reading
204.24FQY_r1.wav,630.0,1795.83,6235.83,True,True,True,204,24,3810.0,1
204.29FQY_r2.wav,5220.0,27.88,11337.88,True,True,True,204,29,6090.0,2
204.39FDN_r2.wav,900.0,1100.02,8390.02,True,False,False,204,39,6390.0,2
204.8EQY_r1.wav,1080.0,22.73,6802.73,False,True,True,204,8,5700.0,1
204.43FDN_r2.wav,2310.0,1343.94,9863.94,True,False,False,204,43,6210.0,2
203.19FDY_r1.wav,630.0,1.23,3061.23,True,False,True,203,19,2430.0,1
203.14EQN_r1.wav,660.0,161.35,3401.35,False,True,False,203,14,2580.0,1
203.10EQY_r1.wav,690.0,34.73,3514.73,False,True,True,203,10,2790.0,1
203.21FDY_r2.wav,900.0,8.67,4988.67,True,False,True,203,21,4080.0,2
203.5EQY_r2.wav,1170.0,62.04,5102.04,False,True,True,203,5,3870.0,2
203.46FQN_r1.wav,870.0,4.73,3514.73,True,True,False,203,46,2640.0,1
203.19FDY_r2.wav,2100.0,21.9,4761.9,True,False,True,203,19,2640.0,2
203.14EQN_r2.wav,2460.0,125.56,5555.56,False,True,False,203,14,2970.0,2
203.10EQY_r2.wav,2880.0,485.96,6575.96,False,True,True,203,10,3210.0,2
203.21FDY_r1.wav,570.0,1238.25,3968.25,True,False,True,203,21,2160.0,1
203.5EQY_r1.wav,1290.0,21.5,3741.5,False,True,True,203,5,2430.0,1
203.46FQN_r2.wav,2370.0,489.06,6009.06,True,True,False,203,46,3150.0,2
203.27FDY_r2.wav,2400.0,12.17,5442.17,True,False,True,203,27,3030.0,2
203.40FQN_r1.wav,780.0,17.98,3287.98,True,True,False,203,40,2490.0,1
203.7EDN_r2.wav,690.0,18.79,5328.79,False,False,False,203,7,4620.0,2
203.3EQY_r2.wav,3630.0,306.77,8616.77,False,True,True,203,3,4680.0,2
203.37FQN_r2.wav,1290.0,14.88,3854.88,True,True,False,203,37,2550.0,2
203.27FDY_r1.wav,510.0,21.5,3741.5,True,False,True,203,27,3210.0,1
203.40FQN_r2.wav,4350.0,363.27,8163.27,True,True,False,203,40,3450.0,2
203.7EDN_r1.wav,660.0,157.85,2947.85,False,False,False,203,7,2130.0,1
203.3EQY_r1.wav,1110.0,21.5,3741.5,False,True,True,203,3,2610.0,1
203.37FQN_r1.wav,930.0,1.23,3061.23,True,True,False,203,37,2130.0,1
203.18FDY_r1.wav,840.0,14.46,2834.46,True,False,True,203,18,1980.0,1
203.47FQN_r1.wav,690.0,27.71,2607.71,True,True,False,203,47,1890.0,1
203.9EDY_r1.wav,780.0,225.29,4875.29,False,False,True,203,9,3870.0,1
203.20FDY_r2.wav,1680.0,128.67,4988.67,True,False,True,203,20,3180.0,2
203.18FDY_r2.wav,1500.0,15.29,4875.29,True,False,True,203,18,3360.0,2
203.47FQN_r2.wav,1530.0,25.02,4195.02,True,True,False,203,47,2640.0,2
203.9EDY_r2.wav,2250.0,12.17,5442.17,False,False,True,203,9,3180.0,2
203.20FDY_r1.wav,630.0,137.98,3287.98,True,False,True,203,20,2520.0,1
203.41FQN_r1.wav,930.0,4.73,3514.73,True,True,False,203,41,2580.0,1
203.2EQY_r2.wav,2130.0,135.69,5895.69,False,True,True,203,2,3630.0,2
203.26FDY_r2.wav,1380.0,72.17,5442.17,True,False,True,203,26,3990.0,2
203.32FQY_r2.wav,2130.0,2653.0,7483.0,True,True,True,203,32,2700.0,2
203.36FDN_r2.wav,900.0,5.15,4535.15,True,False,False,203,36,3630.0,2
203.6EQN_r2.wav,630.0,188.67,4988.67,False,True,False,203,6,4170.0,2
203.13EDN_r1.wav,1350.0,505.02,4195.02,False,False,False,203,13,2340.0,1
203.41FQN_r2.wav,2340.0,15.69,5895.69,True,True,False,203,41,3540.0,2
203.2EQY_r1.wav,720.0,1.62,4081.62,False,True,True,203,2,3360.0,1
203.26FDY_r1.wav,1110.0,25.02,4195.02,True,False,True,203,26,3060.0,1
203.32FQY_r1.wav,750.0,1.23,3061.23,True,True,True,203,32,2310.0,1
203.36FDN_r1.wav,630.0,17.58,2267.58,True,False,False,203,36,1620.0,1
203.6EQN_r1.wav,630.0,101.35,3401.35,False,True,False,203,6,2670.0,1
203.13EDN_r2.wav,750.0,15.29,4875.29,False,False,False,203,13,4110.0,2
203.44FDN_r1.wav,660.0,418.52,4648.52,True,False,False,203,44,3570.0,1
203.23FDY_r2.wav,2010.0,28.94,5668.94,True,False,True,203,23,3630.0,2
203.33FQN_r2.wav,2250.0,28.94,5668.94,True,True,False,203,33,3390.0,2
203.12EDY_r1.wav,840.0,24.6,3174.6,False,False,True,203,12,2310.0,1
203.16EQN_r1.wav,420.0,4.73,3514.73,False,True,False,203,16,3090.0,1
203.44FDN_r2.wav,4260.0,216.77,8616.77,True,False,False,203,44,4140.0,2
203.23FDY_r1.wav,540.0,81.08,2721.08,True,False,True,203,23,2100.0,1
203.33FQN_r1.wav,780.0,18.4,4308.4,True,True,False,203,33,3510.0,1
203.12EDY_r2.wav,1530.0,312.17,5442.17,False,False,True,203,12,3600.0,2
203.16EQN_r2.wav,1680.0,258.4,4308.4,False,True,False,203,16,2370.0,2
203.28FDY_r1.wav,870.0,1.23,3061.23,True,False,True,203,28,2190.0,1
