"","Speaker ID","Recording ID","X or Y","First Recording For Speaker","Break_V","Break_OBJ","Break_PP1","Strongest","Weakest","Struggle","Struggle_start","Q_intonation","Silence after reading (Y/R1)","Silence before reading (X/R2)","Q_condition","GP_condition","Reading","item","rec"
"1008",207,"14EQN","X","1X","NO","NO","YES","PP1","NONE","YES",NA,"YES",NA,NA,"Q","N","2","14","14EQN"
"1009",207,"15EDY","Y","1X","NO","NO","YES","PP1","NONE","YES","PP2","NO",NA,NA,"D","Y","1","15","15EDY"
"1010",207,"16EQN","X","1X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","2","16","16EQN"
"1011",209,"16EQY","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","2","16","16EQY"
"1012",209,"15EDN","Y","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","15","15EDN"
"1013",209,"14EQY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","14","14EQY"
"1014",209,"13EDY","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","13","13EDY"
"1015",209,"12EDN","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","2","12","12EDN"
"1016",209,"11EDY","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","11","11EDY"
"1017",209,"10EQN","X","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","2","10","10EQN"
"1018",209,"9EDN","Y","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"D","N","1","9","9EDN"
"1019",209,"8EDY","X","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","8","8EDY"
"1020",209,"7EDY","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","7","7EDY"
"1021",209,"6EQY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","6","6EQY"
"1022",209,"5EQN","Y","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","5","5EQN"
"1023",209,"4EQY","X","16Y","YES","YES","YES","PP1","V","NO",NA,"YES",NA,NA,"Q","Y","2","4","4EQY"
"1024",209,"3EQN","Y","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","3","3EQN"
"1025",209,"2EQN","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","2","2","2EQN"
"1026",209,"1EDN","Y","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","1","1EDN"
"1027",215,"1EDY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","1","1EDY"
"1028",215,"2EQY","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","2","2EQY"
"1029",215,"3EQY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","3","3EQY"
"1030",215,"4EQN","Y","1Y","NO","YES","NO","OBJ","V","YES",NA,"YES",NA,NA,"Q","N","1","4","4EQN"
"1031",215,"5EQY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","5","5EQY"
"1032",215,"6EQN","Y","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","1","6","6EQN"
"1033",215,"7EDN","X","1Y","NO","YES","YES","NONE","NONE","NO",NA,"NO",NA,NA,"D","N","2","7","7EDN"
"1034",215,"8EDN","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","1","8","8EDN"
"1035",215,"9EDY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","9","9EDY"
"1036",215,"10EQY","Y","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","10","10EQY"
"1037",215,"11EDN","X","1Y","NO","YES","YES","NONE","NONE","NO",NA,"NO",NA,NA,"D","N","2","11","11EDN"
"1038",215,"12EDY","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","12","12EDY"
"1039",215,"13EDN","X","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","13","13EDN"
"1040",215,"14EQN","Y","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","14","14EQN"
"1041",215,"15EDY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","15","15EDY"
"1042",215,"16EQN","Y","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","1","16","16EQN"
