STRONG,OBJ,UID,Condition_GP,V,WEAK,STRUG_START,two_level_prosody,IID,PP1,XY,Condition_Q,QI,SID,REC_CLEAN,REC,Reading,STRUG,prosody,FIRST,pair,condition,pdom,odom,simple2lvl,ID
PP1,TRUE,3-3-2,TRUE,FALSE,V,NA,PP1 > OBJ,3,TRUE,Y,TRUE,NO,3,3EQY,3.3EQY_Y,2,FALSE,PP1 > OBJ > V,16Y,3-3,Q +GP,TRUE,FALSE,BOTH,3-3
OBJ,TRUE,3-4-1,FALSE,FALSE,NONE,NA,OBJ,4,FALSE,X,TRUE,NO,3,4EQN,3.4EQN_X,1,FALSE,OBJ,16Y,3-4,Q -GP,FALSE,TRUE,OBJ,3-4
OBJ,TRUE,3-4-2,FALSE,TRUE,PP1,PP2,OBJ > PP1,4,TRUE,Y,TRUE,NO,3,4EQN,3.4EQN_Y,2,TRUE,OBJ > V PP1,16Y,3-4,Q -GP,FALSE,TRUE,BOTH,3-4
PP1,TRUE,3-5-1,TRUE,FALSE,OBJ,PP2,PP1 > OBJ,5,TRUE,X,TRUE,YES,3,5EQY,3.5EQY_X,1,TRUE,PP1 > OBJ,16Y,3-5,Q +GP,TRUE,FALSE,BOTH,3-5
PP1,FALSE,3-5-2,TRUE,FALSE,NONE,NA,PP1,5,TRUE,Y,TRUE,NO,3,5EQY,3.5EQY_Y,2,FALSE,PP1,16Y,3-5,Q +GP,TRUE,FALSE,PP1,3-5
PP1,FALSE,3-6-1,FALSE,TRUE,V,NA,PP1,6,TRUE,X,TRUE,YES,3,6EQN,3.6EQN_X,1,FALSE,PP1 > V,16Y,3-6,Q -GP,TRUE,FALSE,PP1,3-6
OBJ,TRUE,3-6-2,FALSE,FALSE,NONE,NA,OBJ,6,FALSE,Y,TRUE,NO,3,6EQN,3.6EQN_Y,2,FALSE,OBJ,16Y,3-6,Q -GP,FALSE,TRUE,OBJ,3-6
OBJ,TRUE,3-7-1,FALSE,FALSE,NONE,NA,OBJ,7,FALSE,X,FALSE,NO,3,7EDN,3.7EDN_X,1,FALSE,OBJ,16Y,3-7,D -GP,FALSE,TRUE,OBJ,3-7
OBJ,TRUE,3-7-2,FALSE,FALSE,PP1,NA,OBJ > PP1,7,TRUE,Y,FALSE,NO,3,7EDN,3.7EDN_Y,2,FALSE,OBJ > PP1,16Y,3-7,D -GP,FALSE,TRUE,BOTH,3-7
OBJ,TRUE,3-8-1,FALSE,FALSE,PP1,NA,OBJ > PP1,8,TRUE,X,FALSE,NO,3,8EDN,3.8EDN_X,1,FALSE,OBJ > PP1,16Y,3-8,D -GP,FALSE,TRUE,BOTH,3-8
PP1,TRUE,3-8-2,FALSE,FALSE,OBJ,NA,PP1 > OBJ,8,TRUE,Y,FALSE,NO,3,8EDN,3.8EDN_Y,2,FALSE,PP1 > OBJ,16Y,3-8,D -GP,TRUE,FALSE,BOTH,3-8
OBJ,TRUE,3-9-1,TRUE,TRUE,V,NA,OBJ > PP1,9,TRUE,X,FALSE,NO,3,9EDY,3.9EDY_X,1,FALSE,OBJ > V PP1,16Y,3-9,D +GP,FALSE,TRUE,BOTH,3-9
OBJ,TRUE,3-9-2,TRUE,TRUE,V,NA,OBJ > PP1,9,TRUE,Y,FALSE,NO,3,9EDY,3.9EDY_Y,2,FALSE,OBJ > V PP1,16Y,3-9,D +GP,FALSE,TRUE,BOTH,3-9
PP1,TRUE,4-1-1,FALSE,FALSE,OBJ,PP2,PP1 > OBJ,1,TRUE,X,TRUE,YES,4,1EQN,4.1EQN_X,1,TRUE,PP1 > OBJ,16X,4-1,Q -GP,TRUE,FALSE,BOTH,4-1
OBJ,TRUE,4-1-2,FALSE,FALSE,NONE,NA,OBJ,1,FALSE,Y,TRUE,YES,4,1EQN,4.1EQN_Y,2,FALSE,OBJ,16X,4-1,Q -GP,FALSE,TRUE,OBJ,4-1
V,TRUE,4-10-1,FALSE,TRUE,OBJ,NA,OBJ,10,FALSE,X,FALSE,NO,4,10EDN,4.10EDN_X,1,FALSE,V > OBJ,16X,4-10,D -GP,FALSE,TRUE,OBJ,4-10
OBJ,TRUE,4-10-2,FALSE,FALSE,NONE,NA,OBJ,10,FALSE,Y,FALSE,NO,4,10EDN,4.10EDN_Y,2,FALSE,OBJ,16X,4-10,D -GP,FALSE,TRUE,OBJ,4-10
PP1,TRUE,4-11-1,TRUE,FALSE,OBJ,NA,PP1 > OBJ,11,TRUE,X,TRUE,YES,4,11EQY,4.11EQY_X,1,FALSE,PP1 > OBJ,16X,4-11,Q +GP,TRUE,FALSE,BOTH,4-11
PP1,TRUE,4-11-2,TRUE,FALSE,OBJ,NA,PP1 > OBJ,11,TRUE,Y,TRUE,YES,4,11EQY,4.11EQY_Y,2,FALSE,PP1 > OBJ,16X,4-11,Q +GP,TRUE,FALSE,BOTH,4-11
OBJ,TRUE,4-12-1,FALSE,FALSE,NONE,NA,OBJ,12,FALSE,X,TRUE,YES,4,12EQN,4.12EQN_X,1,FALSE,OBJ,16X,4-12,Q -GP,FALSE,TRUE,OBJ,4-12
PP1,FALSE,4-12-2,FALSE,FALSE,NONE,NA,PP1,12,TRUE,Y,TRUE,YES,4,12EQN,4.12EQN_Y,2,FALSE,PP1,16X,4-12,Q -GP,TRUE,FALSE,PP1,4-12
PP1,TRUE,4-13-1,TRUE,FALSE,OBJ,NA,PP1 > OBJ,13,TRUE,X,TRUE,NO,4,13EQY,4.13EQY_X,1,FALSE,PP1 > OBJ,16X,4-13,Q +GP,TRUE,FALSE,BOTH,4-13
PP1,FALSE,4-13-2,TRUE,FALSE,NONE,NA,PP1,13,TRUE,Y,TRUE,YES,4,13EQY,4.13EQY_Y,2,FALSE,PP1,16X,4-13,Q +GP,TRUE,FALSE,PP1,4-13
PP1,TRUE,4-14-1,TRUE,FALSE,OBJ,PP2,PP1 > OBJ,14,TRUE,X,FALSE,NO,4,14EDY,4.14EDY_X,1,TRUE,PP1 > OBJ,16X,4-14,D +GP,TRUE,FALSE,BOTH,4-14
PP1,TRUE,4-14-2,TRUE,FALSE,OBJ,NA,PP1 > OBJ,14,TRUE,Y,FALSE,NO,4,14EDY,4.14EDY_Y,2,FALSE,PP1 > OBJ,16X,4-14,D +GP,TRUE,FALSE,BOTH,4-14
PP1,TRUE,4-15-1,FALSE,FALSE,OBJ,PP2,PP1 > OBJ,15,TRUE,X,TRUE,YES,4,15EQN,4.15EQN_X,1,TRUE,PP1 > OBJ,16X,4-15,Q -GP,TRUE,FALSE,BOTH,4-15
OBJ,TRUE,4-15-2,FALSE,FALSE,NONE,NA,OBJ,15,FALSE,Y,TRUE,YES,4,15EQN,4.15EQN_Y,2,FALSE,OBJ,16X,4-15,Q -GP,FALSE,TRUE,OBJ,4-15
PP1,FALSE,4-16-1,TRUE,FALSE,NONE,NA,PP1,16,TRUE,X,FALSE,NO,4,16EDY,4.16EDY_X,1,FALSE,PP1,16X,4-16,D +GP,TRUE,FALSE,PP1,4-16
PP1,FALSE,4-16-2,TRUE,TRUE,V,NA,PP1,16,TRUE,Y,FALSE,NO,4,16EDY,4.16EDY_Y,2,FALSE,PP1 > V,16X,4-16,D +GP,TRUE,FALSE,PP1,4-16
PP1,FALSE,4-2-1,FALSE,FALSE,NONE,NA,PP1,2,TRUE,X,FALSE,NO,4,2EDN,4.2EDN_X,1,FALSE,PP1,16X,4-2,D -GP,TRUE,FALSE,PP1,4-2
OBJ,TRUE,4-2-2,FALSE,FALSE,PP1,NA,OBJ > PP1,2,TRUE,Y,FALSE,NO,4,2EDN,4.2EDN_Y,2,FALSE,OBJ > PP1,16X,4-2,D -GP,FALSE,TRUE,BOTH,4-2
NONE,TRUE,4-3-1,FALSE,FALSE,NONE,NA,OBJ PP1,3,TRUE,X,FALSE,NO,4,3EDN,4.3EDN_X,1,FALSE,OBJ PP1,16X,4-3,D -GP,FALSE,FALSE,BOTH,4-3
OBJ,TRUE,4-3-2,FALSE,FALSE,NONE,NA,OBJ,3,FALSE,Y,FALSE,NO,4,3EDN,4.3EDN_Y,2,FALSE,OBJ,16X,4-3,D -GP,FALSE,TRUE,OBJ,4-3
PP1,TRUE,4-4-1,TRUE,FALSE,OBJ,NA,PP1 > OBJ,4,TRUE,X,FALSE,NO,4,4EDY,4.4EDY_X,1,FALSE,PP1 > OBJ,16X,4-4,D +GP,TRUE,FALSE,BOTH,4-4
V,FALSE,4-4-2,TRUE,TRUE,PP1,NA,PP1,4,TRUE,Y,FALSE,NO,4,4EDY,4.4EDY_Y,2,FALSE,V > PP1,16X,4-4,D +GP,TRUE,FALSE,PP1,4-4
OBJ,TRUE,4-5-1,FALSE,FALSE,PP1,PP1,OBJ > PP1,5,TRUE,X,FALSE,NO,4,5EDN,4.5EDN_X,1,TRUE,OBJ > PP1,16X,4-5,D -GP,FALSE,TRUE,BOTH,4-5
OBJ,TRUE,4-5-2,FALSE,FALSE,NONE,NA,OBJ,5,FALSE,Y,FALSE,NO,4,5EDN,4.5EDN_Y,2,FALSE,OBJ,16X,4-5,D -GP,FALSE,TRUE,OBJ,4-5
OBJ,TRUE,4-6-1,TRUE,FALSE,PP1,NA,OBJ > PP1,6,TRUE,X,FALSE,NO,4,6EDY,4.6EDY_X,1,FALSE,OBJ > PP1,16X,4-6,D +GP,FALSE,TRUE,BOTH,4-6
PP1,FALSE,4-6-2,TRUE,FALSE,NONE,NA,PP1,6,TRUE,Y,FALSE,NO,4,6EDY,4.6EDY_Y,2,FALSE,PP1,16X,4-6,D +GP,TRUE,FALSE,PP1,4-6
OBJ,TRUE,4-7-1,TRUE,FALSE,PP1,NA,OBJ > PP1,7,TRUE,X,TRUE,YES,4,7EQY,4.7EQY_X,1,FALSE,OBJ > PP1,16X,4-7,Q +GP,FALSE,TRUE,BOTH,4-7
PP1,FALSE,4-7-2,TRUE,FALSE,NONE,PP2,PP1,7,TRUE,Y,TRUE,YES,4,7EQY,4.7EQY_Y,2,TRUE,PP1,16X,4-7,Q +GP,TRUE,FALSE,PP1,4-7
PP1,TRUE,4-8-1,TRUE,FALSE,OBJ,NA,PP1 > OBJ,8,TRUE,X,TRUE,YES,4,8EQY,4.8EQY_X,1,FALSE,PP1 > OBJ,16X,4-8,Q +GP,TRUE,FALSE,BOTH,4-8
PP1,FALSE,4-8-2,TRUE,FALSE,NONE,PP1,PP1,8,TRUE,Y,TRUE,YES,4,8EQY,4.8EQY_Y,2,TRUE,PP1,16X,4-8,Q +GP,TRUE,FALSE,PP1,4-8
V,TRUE,4-9-1,FALSE,TRUE,OBJ,OBJ,OBJ,9,FALSE,X,TRUE,NO,4,9EQN,4.9EQN_X,1,TRUE,V > OBJ,16X,4-9,Q -GP,FALSE,TRUE,OBJ,4-9
V,FALSE,4-9-2,FALSE,TRUE,NONE,NA,NA,9,FALSE,Y,TRUE,YES,4,9EQN,4.9EQN_Y,2,FALSE,V,16X,4-9,Q -GP,FALSE,FALSE,NEITHER,4-9
OBJ,TRUE,5-12-1,FALSE,FALSE,PP1,NA,OBJ > PP1,12,TRUE,X,FALSE,NO,5,12EDN,5.12EDN_X,1,FALSE,OBJ > PP1,1X,5-12,D -GP,FALSE,TRUE,BOTH,5-12
OBJ,TRUE,5-12-2,FALSE,FALSE,NONE,NA,OBJ,12,FALSE,Y,FALSE,NO,5,12EDN,5.12EDN_Y,2,FALSE,OBJ,1X,5-12,D -GP,FALSE,TRUE,OBJ,5-12
OBJ,TRUE,5-13-1,TRUE,FALSE,PP1,NA,OBJ > PP1,13,TRUE,X,FALSE,NO,5,13EDY,5.13EDY_X,1,FALSE,OBJ > PP1,1X,5-13,D +GP,FALSE,TRUE,BOTH,5-13
PP1,TRUE,5-13-2,TRUE,FALSE,OBJ,NA,PP1 > OBJ,13,TRUE,Y,FALSE,NO,5,13EDY,5.13EDY_Y,2,FALSE,PP1 > OBJ,1X,5-13,D +GP,TRUE,FALSE,BOTH,5-13
PP1,FALSE,5-14-1,TRUE,FALSE,NONE,NA,PP1,14,TRUE,X,TRUE,YES,5,14EQY,5.14EQY_X,1,FALSE,PP1,1X,5-14,Q +GP,TRUE,FALSE,PP1,5-14
PP1,TRUE,5-14-2,TRUE,FALSE,OBJ,NA,PP1 > OBJ,14,TRUE,Y,TRUE,YES,5,14EQY,5.14EQY_Y,2,FALSE,PP1 > OBJ,1X,5-14,Q +GP,TRUE,FALSE,BOTH,5-14
OBJ,TRUE,5-2-1,FALSE,FALSE,PP1,NA,OBJ > PP1,2,TRUE,X,TRUE,YES,5,2EQN,5.2EQN_X,1,FALSE,OBJ > PP1,1X,5-2,Q -GP,FALSE,TRUE,BOTH,5-2
OBJ,TRUE,5-2-2,FALSE,FALSE,NONE,NA,OBJ,2,FALSE,Y,TRUE,YES,5,2EQN,5.2EQN_Y,2,FALSE,OBJ,1X,5-2,Q -GP,FALSE,TRUE,OBJ,5-2
PP1,FALSE,5-3-1,FALSE,FALSE,NONE,NA,PP1,3,TRUE,X,TRUE,YES,5,3EQN,5.3EQN_X,1,FALSE,PP1,1X,5-3,Q -GP,TRUE,FALSE,PP1,5-3
PP1,FALSE,5-3-2,FALSE,FALSE,OBJ,NA,PP1 > OBJ,3,TRUE,Y,TRUE,YES,5,3EQN,5.3EQN_Y,2,FALSE,PP1 > OBJ,1X,5-3,Q -GP,TRUE,FALSE,PP1,5-3
PP1,TRUE,5-4-1,TRUE,FALSE,OBJ,PP1,PP1 > OBJ,4,TRUE,X,TRUE,YES,5,4EQY,5.4EQY_X,1,TRUE,PP1 > OBJ,1X,5-4,Q +GP,TRUE,FALSE,BOTH,5-4
OBJ,TRUE,5-4-2,TRUE,FALSE,PP1,NA,OBJ > PP1,4,TRUE,Y,TRUE,NO,5,4EQY,5.4EQY_Y,2,FALSE,OBJ > PP1,1X,5-4,Q +GP,FALSE,TRUE,BOTH,5-4
PP1,TRUE,5-8-1,TRUE,FALSE,OBJ,NA,PP1 > OBJ,8,TRUE,X,FALSE,NO,5,8EDY,5.8EDY_X,1,FALSE,PP1 > OBJ,1X,5-8,D +GP,TRUE,FALSE,BOTH,5-8
PP1,TRUE,5-8-2,TRUE,FALSE,OBJ,NA,PP1 > OBJ,8,TRUE,Y,FALSE,NO,5,8EDY,5.8EDY_Y,2,FALSE,PP1 > OBJ,1X,5-8,D +GP,TRUE,FALSE,BOTH,5-8
OBJ,TRUE,5-9-1,FALSE,FALSE,NONE,NA,OBJ,9,FALSE,X,FALSE,NO,5,9EDN,5.9EDN_X,1,FALSE,OBJ,1X,5-9,D -GP,FALSE,TRUE,OBJ,5-9
OBJ,TRUE,5-9-2,FALSE,FALSE,PP1,NA,OBJ > PP1,9,TRUE,Y,FALSE,NO,5,9EDN,5.9EDN_Y,2,FALSE,OBJ > PP1,1X,5-9,D -GP,FALSE,TRUE,BOTH,5-9
PP1,TRUE,6-1-1,TRUE,FALSE,OBJ,NA,PP1 > OBJ,1,TRUE,X,TRUE,NO,6,1EQY,1EQY,1,FALSE,PP1 > OBJ,1Y,6-1,Q +GP,TRUE,FALSE,BOTH,6-1
OBJ,TRUE,6-1-2,TRUE,FALSE,PP1,NA,OBJ > PP1,1,TRUE,Y,TRUE,NO,6,1EQY,1EQY,2,FALSE,OBJ > PP1,1Y,6-1,Q +GP,FALSE,TRUE,BOTH,6-1
PP1,TRUE,6-10-1,TRUE,FALSE,OBJ,NA,PP1 > OBJ,10,TRUE,X,FALSE,NO,6,10EDY,10EDY,1,FALSE,PP1 > OBJ,1Y,6-10,D +GP,TRUE,FALSE,BOTH,6-10
PP1,TRUE,6-10-2,TRUE,FALSE,OBJ,NA,PP1 > OBJ,10,TRUE,Y,FALSE,NO,6,10EDY,10EDY,2,FALSE,PP1 > OBJ,1Y,6-10,D +GP,TRUE,FALSE,BOTH,6-10
OBJ,TRUE,6-11-1,FALSE,FALSE,PP1,NA,OBJ > PP1,11,TRUE,X,TRUE,YES,6,11EQN,11EQN,1,FALSE,OBJ > PP1,1Y,6-11,Q -GP,FALSE,TRUE,BOTH,6-11
NONE,TRUE,6-11-2,FALSE,FALSE,NONE,NA,OBJ PP1,11,TRUE,Y,TRUE,YES,6,11EQN,11EQN,2,FALSE,OBJ PP1,1Y,6-11,Q -GP,FALSE,FALSE,BOTH,6-11
PP1,TRUE,6-12-1,TRUE,FALSE,OBJ,NA,PP1 > OBJ,12,TRUE,X,TRUE,YES,6,12EQY,12EQY,1,FALSE,PP1 > OBJ,1Y,6-12,Q +GP,TRUE,FALSE,BOTH,6-12
PP1,FALSE,6-12-2,TRUE,TRUE,V,NA,PP1,12,TRUE,Y,TRUE,YES,6,12EQY,12EQY,2,FALSE,PP1 > V,1Y,6-12,Q +GP,TRUE,FALSE,PP1,6-12
OBJ,TRUE,6-13-1,FALSE,FALSE,PP1,NA,OBJ > PP1,13,TRUE,X,TRUE,YES,6,13EQN,13EQN,1,FALSE,OBJ > PP1,1Y,6-13,Q -GP,FALSE,TRUE,BOTH,6-13
OBJ,TRUE,6-13-2,FALSE,FALSE,NONE,NA,OBJ,13,FALSE,Y,TRUE,YES,6,13EQN,13EQN,2,FALSE,OBJ,1Y,6-13,Q -GP,FALSE,TRUE,OBJ,6-13
OBJ,TRUE,6-14-1,FALSE,FALSE,PP1,NA,OBJ > PP1,14,TRUE,X,FALSE,NO,6,14EDN,14EDN,1,FALSE,OBJ > PP1,1Y,6-14,D -GP,FALSE,TRUE,BOTH,6-14
OBJ,TRUE,6-14-2,FALSE,FALSE,PP1,NA,OBJ > PP1,14,TRUE,Y,FALSE,NO,6,14EDN,14EDN,2,FALSE,OBJ > PP1,1Y,6-14,D -GP,FALSE,TRUE,BOTH,6-14
OBJ,TRUE,6-15-1,TRUE,FALSE,PP1,NA,OBJ > PP1,15,TRUE,X,TRUE,NO,6,15EQY,15EQY,1,FALSE,OBJ > PP1,1Y,6-15,Q +GP,FALSE,TRUE,BOTH,6-15
OBJ,TRUE,6-15-2,TRUE,FALSE,PP1,NA,OBJ > PP1,15,TRUE,Y,TRUE,YES,6,15EQY,15EQY,2,FALSE,OBJ > PP1,1Y,6-15,Q +GP,FALSE,TRUE,BOTH,6-15
OBJ,TRUE,6-16-1,FALSE,FALSE,PP1,NA,OBJ > PP1,16,TRUE,X,FALSE,NO,6,16EDN,16EDN,1,FALSE,OBJ > PP1,1Y,6-16,D -GP,FALSE,TRUE,BOTH,6-16
PP1,TRUE,6-16-2,FALSE,FALSE,OBJ,NA,PP1 > OBJ,16,TRUE,Y,FALSE,NO,6,16EDN,16EDN,2,FALSE,PP1 > OBJ,1Y,6-16,D -GP,TRUE,FALSE,BOTH,6-16
NONE,TRUE,6-2-1,TRUE,FALSE,NONE,PP2,OBJ PP1,2,TRUE,X,FALSE,NO,6,2EDY,2EDY,1,TRUE,OBJ PP1,1Y,6-2,D +GP,FALSE,FALSE,BOTH,6-2
PP1,TRUE,6-2-2,TRUE,FALSE,OBJ,NA,PP1 > OBJ,2,TRUE,Y,FALSE,NO,6,2EDY,2EDY,2,FALSE,PP1 > OBJ,1Y,6-2,D +GP,TRUE,FALSE,BOTH,6-2
PP1,TRUE,6-3-1,TRUE,FALSE,OBJ,NA,PP1 > OBJ,3,TRUE,X,FALSE,NO,6,3EDY,3EDY,1,FALSE,PP1 > OBJ,1Y,6-3,D +GP,TRUE,FALSE,BOTH,6-3
OBJ,TRUE,6-3-2,TRUE,FALSE,PP1,NA,OBJ > PP1,3,TRUE,Y,FALSE,NO,6,3EDY,3EDY,2,FALSE,OBJ > PP1,1Y,6-3,D +GP,FALSE,TRUE,BOTH,6-3
PP1,FALSE,6-4-1,FALSE,FALSE,NONE,NA,PP1,4,TRUE,X,FALSE,NO,6,4EDN,4EDN,1,FALSE,PP1,1Y,6-4,D -GP,TRUE,FALSE,PP1,6-4
OBJ,TRUE,6-4-2,FALSE,FALSE,PP1,NA,OBJ > PP1,4,TRUE,Y,FALSE,NO,6,4EDN,4EDN,2,FALSE,OBJ > PP1,1Y,6-4,D -GP,FALSE,TRUE,BOTH,6-4
PP1,TRUE,6-5-1,TRUE,FALSE,OBJ,NA,PP1 > OBJ,5,TRUE,X,FALSE,NO,6,5EDY,5EDY,1,FALSE,PP1 > OBJ,1Y,6-5,D +GP,TRUE,FALSE,BOTH,6-5
OBJ,TRUE,6-5-2,TRUE,FALSE,PP1,NA,OBJ > PP1,5,TRUE,Y,FALSE,NO,6,5EDY,5EDY,2,FALSE,OBJ > PP1,1Y,6-5,D +GP,FALSE,TRUE,BOTH,6-5
OBJ,TRUE,6-6-1,FALSE,FALSE,PP1,NA,OBJ > PP1,6,TRUE,X,FALSE,NO,6,6EDN,6EDN,1,FALSE,OBJ > PP1,1Y,6-6,D -GP,FALSE,TRUE,BOTH,6-6
OBJ,TRUE,6-6-2,FALSE,FALSE,PP1,NA,OBJ > PP1,6,TRUE,Y,FALSE,NO,6,6EDN,6EDN,2,FALSE,OBJ > PP1,1Y,6-6,D -GP,FALSE,TRUE,BOTH,6-6
PP1,TRUE,6-7-1,FALSE,FALSE,OBJ,NA,PP1 > OBJ,7,TRUE,X,TRUE,NO,6,7EQN,7EQN,1,FALSE,PP1 > OBJ,1Y,6-7,Q -GP,TRUE,FALSE,BOTH,6-7
OBJ,TRUE,6-7-2,FALSE,FALSE,PP1,NA,OBJ > PP1,7,TRUE,Y,TRUE,YES,6,7EQN,7EQN,2,FALSE,OBJ > PP1,1Y,6-7,Q -GP,FALSE,TRUE,BOTH,6-7
PP1,TRUE,6-8-1,FALSE,FALSE,OBJ,NA,PP1 > OBJ,8,TRUE,X,TRUE,YES,6,8EQN,8EQN,1,FALSE,PP1 > OBJ,1Y,6-8,Q -GP,TRUE,FALSE,BOTH,6-8
OBJ,TRUE,6-8-2,FALSE,FALSE,PP1,NA,OBJ > PP1,8,TRUE,Y,TRUE,YES,6,8EQN,8EQN,2,FALSE,OBJ > PP1,1Y,6-8,Q -GP,FALSE,TRUE,BOTH,6-8
OBJ,TRUE,6-9-1,TRUE,FALSE,PP1,NA,OBJ > PP1,9,TRUE,X,TRUE,NO,6,9EQY,9EQY,1,FALSE,OBJ > PP1,1Y,6-9,Q +GP,FALSE,TRUE,BOTH,6-9
OBJ,TRUE,6-9-2,TRUE,TRUE,PP1,NA,OBJ > PP1,9,TRUE,Y,TRUE,YES,6,9EQY,9EQY,2,FALSE,OBJ > V PP1,1Y,6-9,Q +GP,FALSE,TRUE,BOTH,6-9
OBJ,TRUE,7-1-1,TRUE,FALSE,NONE,NA,OBJ,1,FALSE,X,FALSE,NO,7,1EDY,7.1EDY_X,1,FALSE,OBJ,16X,7-1,D +GP,FALSE,TRUE,OBJ,7-1
OBJ,TRUE,7-1-2,TRUE,FALSE,PP1,NA,OBJ > PP1,1,TRUE,Y,FALSE,NO,7,1EDY,7.1EDY_Y,2,FALSE,OBJ > PP1,16X,7-1,D +GP,FALSE,TRUE,BOTH,7-1
PP1,FALSE,7-10-1,TRUE,FALSE,NONE,NA,PP1,10,TRUE,X,TRUE,YES,7,10EQY,7.10EQY_X,1,FALSE,PP1,16X,7-10,Q +GP,TRUE,FALSE,PP1,7-10
PP1,FALSE,7-10-2,TRUE,FALSE,NONE,NA,PP1,10,TRUE,Y,TRUE,YES,7,10EQY,7.10EQY_Y,2,FALSE,PP1,16X,7-10,Q +GP,TRUE,FALSE,PP1,7-10
OBJ,TRUE,7-11-1,FALSE,FALSE,NONE,NA,OBJ,11,FALSE,X,FALSE,NO,7,11EDN,7.11EDN_X,1,FALSE,OBJ,16X,7-11,D -GP,FALSE,TRUE,OBJ,7-11
NONE,TRUE,7-11-2,FALSE,FALSE,NONE,NA,OBJ PP1,11,TRUE,Y,FALSE,NO,7,11EDN,7.11EDN_Y,2,FALSE,OBJ PP1,16X,7-11,D -GP,FALSE,FALSE,BOTH,7-11
PP1,FALSE,7-12-1,TRUE,FALSE,NONE,NA,PP1,12,TRUE,X,FALSE,NO,7,12EDY,7.12EDY_X,1,FALSE,PP1,16X,7-12,D +GP,TRUE,FALSE,PP1,7-12
PP1,FALSE,7-12-2,TRUE,FALSE,NONE,NA,PP1,12,TRUE,Y,FALSE,NO,7,12EDY,7.12EDY_Y,2,FALSE,PP1,16X,7-12,D +GP,TRUE,FALSE,PP1,7-12
OBJ,TRUE,7-13-1,FALSE,FALSE,NONE,NA,OBJ,13,FALSE,X,FALSE,NO,7,13EDN,7.13EDN_X,1,FALSE,OBJ,16X,7-13,D -GP,FALSE,TRUE,OBJ,7-13
PP1,FALSE,7-13-2,FALSE,FALSE,NONE,NA,PP1,13,TRUE,Y,FALSE,NO,7,13EDN,7.13EDN_Y,2,FALSE,PP1,16X,7-13,D -GP,TRUE,FALSE,PP1,7-13
OBJ,TRUE,7-14-1,FALSE,FALSE,NONE,NA,OBJ,14,FALSE,X,TRUE,YES,7,14EQN,7.14EQN_X,1,FALSE,OBJ,16X,7-14,Q -GP,FALSE,TRUE,OBJ,7-14
PP1,TRUE,7-14-2,FALSE,FALSE,OBJ,NA,PP1 > OBJ,14,TRUE,Y,TRUE,YES,7,14EQN,7.14EQN_Y,2,FALSE,PP1 > OBJ,16X,7-14,Q -GP,TRUE,FALSE,BOTH,7-14
PP1,TRUE,7-15-1,TRUE,FALSE,OBJ,NA,PP1 > OBJ,15,TRUE,X,FALSE,NO,7,15EDY,7.15EDY_X,1,FALSE,PP1 > OBJ,16X,7-15,D +GP,TRUE,FALSE,BOTH,7-15
PP1,FALSE,7-15-2,TRUE,FALSE,NONE,NA,PP1,15,TRUE,Y,FALSE,NO,7,15EDY,7.15EDY_Y,2,FALSE,PP1,16X,7-15,D +GP,TRUE,FALSE,PP1,7-15
OBJ,TRUE,7-16-1,FALSE,FALSE,NONE,NA,OBJ,16,FALSE,X,TRUE,YES,7,16EQN,7.16EQN_X,1,FALSE,OBJ,16X,7-16,Q -GP,FALSE,TRUE,OBJ,7-16
OBJ,TRUE,7-16-2,FALSE,FALSE,PP1,NA,OBJ > PP1,16,TRUE,Y,TRUE,YES,7,16EQN,7.16EQN_Y,2,FALSE,OBJ > PP1,16X,7-16,Q -GP,FALSE,TRUE,BOTH,7-16
NONE,TRUE,7-2-1,TRUE,FALSE,NONE,START,OBJ PP1,2,TRUE,X,TRUE,YES,7,2EQY,7.2EQY_X,1,TRUE,OBJ PP1,16X,7-2,Q +GP,FALSE,FALSE,BOTH,7-2
PP1,FALSE,7-2-2,TRUE,FALSE,NONE,NA,PP1,2,TRUE,Y,TRUE,YES,7,2EQY,7.2EQY_Y,2,FALSE,PP1,16X,7-2,Q +GP,TRUE,FALSE,PP1,7-2
PP1,FALSE,7-3-1,TRUE,FALSE,NONE,NA,PP1,3,TRUE,X,TRUE,NO,7,3EQY,7.3EQY_X,1,FALSE,PP1,16X,7-3,Q +GP,TRUE,FALSE,PP1,7-3
NONE,TRUE,7-3-2,TRUE,FALSE,NONE,NA,OBJ PP1,3,TRUE,Y,TRUE,NO,7,3EQY,7.3EQY_Y,2,FALSE,OBJ PP1,16X,7-3,Q +GP,FALSE,FALSE,BOTH,7-3
NONE,FALSE,7-4-1,FALSE,FALSE,NONE,NA,NA,4,FALSE,X,TRUE,YES,7,4EQN,7.4EQN_X,1,FALSE,NA,16X,7-4,Q -GP,FALSE,FALSE,NEITHER,7-4
OBJ,TRUE,7-4-2,FALSE,FALSE,NONE,NA,OBJ,4,FALSE,Y,TRUE,YES,7,4EQN,7.4EQN_Y,2,FALSE,OBJ,16X,7-4,Q -GP,FALSE,TRUE,OBJ,7-4
OBJ,TRUE,7-5-1,TRUE,FALSE,NONE,NA,OBJ,5,FALSE,X,TRUE,YES,7,5EQY,7.5EQY_X,1,FALSE,OBJ,16X,7-5,Q +GP,FALSE,TRUE,OBJ,7-5
