Participant,r1delbyp,r1DelCat,Item,target,SUBJ,AUX,Asp,V,P1,P2+GP,P2-GP,ID,Gender,lightReading,bookReading,Monolingual,ease,Semester,DOTW,timeslot,DATE,isFiller,Condition_Q,Condition_GP,irt,File_pair,R2 UL,R2 Lead,R2 FL,R1 UL,R1 FL,R1 Trail,wkd,cond,Q,GP,win_irt,wirt.log10
214,1498.125,SLOW,5,5,he,had,intended to,put,on,into,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,TRUE,3056.62,214.5EDY,5400,2400,10771,5010,8276.62,656.62,3,-Q +GP,-Q,+GP,3056.62,3.4852414504496387
214,1498.125,SLOW,4,4,she,had,planned to,cram,in,into,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,FALSE,1875.75,214.4EDN,5400,1710,7369.62,4860,5895.75,165.75,3,-Q -GP,-Q,-GP,1875.75,3.2731749551222027
214,1498.125,SLOW,3,3,he,had,wanted to,cram,under,into,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,TRUE,2479.25,214.3EDY,5940,2460,9864,4860,6349.25,19.25,3,-Q +GP,-Q,+GP,2479.25,3.3943203219054476
214,1498.125,SLOW,7,7,he,had,wanted to,put,on,onto,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,FALSE,12770,214.7EQN,4620,11070,19161,4920,8390,1700,3,+Q -GP,+Q,-GP,8605.174999999994,3.9347597068264517
214,1498.125,SLOW,15,15,she,had,wanted to,set,on,into,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,TRUE,2136,214.15EQY,4200,1740,8276.62,4620,6576,396,3,+Q +GP,+Q,+GP,2136,3.3296012483565187
214,1498.125,SLOW,14,14,he,had,decided to,set,on,onto,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,FALSE,2852,214.14EDN,4740,2850,9297,4320,5102,2,3,-Q -GP,-Q,-GP,2852,3.4551495211798278
214,1498.125,SLOW,6,6,she,had,decided to,put,on,onto,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,FALSE,3216.38,214.6EDN,5160,2310,9070.25,5370,7596.38,906.38,3,-Q -GP,-Q,-GP,3216.38,3.5073673529352045
214,1498.125,SLOW,12,12,he,had,planned to,stick,on,onto,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,TRUE,3073,214.12EQY,6570,990,9070.25,4590,7483,2083,3,+Q +GP,+Q,+GP,3073,3.4875625602563782
215,1181.25,NORMAL,6,6,she,had,decided to,put,on,onto,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,FALSE,6912.62,215.6EQN,3150,5430,9750.62,3870,6462.62,1482.62,3,+Q -GP,+Q,-GP,6912.62,3.8396426835366935
215,1181.25,NORMAL,13,13,she,had,intended to,set,in,onto,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,FALSE,5598.38,215.13EDN,3060,5160,10317.5,3120,4308.38,438.38,3,-Q -GP,-Q,-GP,5598.38,3.7480623736410545
215,1181.25,NORMAL,10,10,he,had,decided to,stick,in,into,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,TRUE,3922.75,215.10EQY,4020,3270,9637.25,4260,6802.75,652.75,3,+Q +GP,+Q,+GP,3922.75,3.5935906310762236
215,1181.25,NORMAL,7,7,he,had,wanted to,put,on,onto,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,FALSE,6352.38,215.7EDN,3420,4890,9637.25,3210,5782.38,1462.38,3,-Q -GP,-Q,-GP,6352.38,3.8029364697349894
215,1181.25,NORMAL,1,1,he,had,intended to,cram,in,into,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,TRUE,4239.12,215.1EDY,4530,3330,10884.38,4110,6009.12,909.12,3,-Q +GP,-Q,+GP,4239.12,3.6272757106470572
215,1181.25,NORMAL,12,12,he,had,planned to,stick,on,onto,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,TRUE,4428.75,215.12EDY,3720,3810,10090.75,3930,5328.75,618.75,3,-Q +GP,-Q,+GP,4428.75,3.6462811653412337
215,1181.25,NORMAL,15,15,she,had,wanted to,set,on,into,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,TRUE,2695.38,215.15EDY,4560,2250,8390,3780,5215.38,445.38,3,-Q +GP,-Q,+GP,2760.63,3.4410082031889977
215,1181.25,NORMAL,4,4,she,had,planned to,cram,in,into,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,FALSE,3848.62,215.4EQN,4050,3210,9070.25,3660,4988.62,638.62,3,+Q -GP,+Q,-GP,3848.62,3.5853050324117626
215,1181.25,NORMAL,2,2,she,had,decided to,cram,in,into,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,TRUE,3872,215.2EQY,3720,3270,7936.5,3720,5102,602,3,+Q +GP,+Q,+GP,3872,3.587935348636356
215,1181.25,NORMAL,8,8,she,had,planned to,put,in,onto,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,FALSE,2995.38,215.8EDN,3570,2970,8049.88,3330,5215.38,25.38,3,-Q -GP,-Q,-GP,2995.38,3.476451925701804
215,1181.25,NORMAL,16,16,he,had,planned to,set,on,onto,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,FALSE,4175.5,215.16EQN,3630,3180,8503.38,3120,5555.5,995.5,3,+Q -GP,+Q,-GP,4175.5,3.6207084880206173
215,1181.25,NORMAL,14,14,he,had,decided to,set,on,onto,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,FALSE,5895.25,215.14EQN,3150,5340,9297,3240,4875.25,555.25,3,+Q -GP,+Q,-GP,5895.25,3.7705022269575372
215,1181.25,NORMAL,3,3,he,had,wanted to,cram,under,into,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,TRUE,7600.25,215.3EQY,3600,6330,12471.62,6210,9070.25,1270.25,3,+Q +GP,+Q,+GP,7084.5275,3.8503108904359062
215,1181.25,NORMAL,11,11,she,had,wanted to,stick,in,into,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,FALSE,2782.38,215.11EDN,3570,2160,7142.88,3480,5782.38,622.38,3,-Q -GP,-Q,-GP,2782.38,3.4444164429216997
215,1181.25,NORMAL,9,9,she,had,intended to,stick,in,onto,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,TRUE,5166,215.9EDY,3750,4650,10317.5,5190,6576,516,3,-Q +GP,-Q,+GP,5166,3.7131544018372984
215,1181.25,NORMAL,5,5,he,had,intended to,put,on,into,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,TRUE,4908.75,215.5EQY,4170,4680,9864,3810,5328.75,228.75,3,+Q +GP,+Q,+GP,4908.75,3.690970914278475
