Participant,Item,Filename,Leading,Trailing,Length,isFiller.x,Condition_Q.x,Condition_GP.x,Utterance length,Reading,reading,R1 Leading,r1delbyp,r1DelCat,target,SUBJ,AUX,Asp,V,P1,P2+GP,P2-GP,ID,Gender,lightReading,bookReading,Monolingual,ease,Semester,DOTW,timeslot,DATE,isFiller.y,Condition_Q.y,Condition_GP.y,irt,File_pair,R2 UL,R2 Lead,R2 FL,R1 UL,R1 FL,R1 Trail,wkd,cond,Q,GP,win_irt,wirt.log10
21,9,21.9EDN_r1.wav,3000,2020.25,9070.25,FALSE,FALSE,FALSE,4050,Cold,1,3000,1936.875,SLOW,9,she,had,intended to,stick,in,onto,of,21,F,1,1,0,4,Summer,WEDNESDAY,1600,7/25,FALSE,FALSE,FALSE,5050.25,21.9EDN,4650,3030,7709.75,4050,9070.25,2020.25,3,-Q -GP,-Q,-GP,5050.25,3.7033128773133344
210,1,210.1EQY_r1.wav,900,385.38,5215.38,FALSE,TRUE,TRUE,3930,Cold,1,900,928.125,FAST,1,he,had,intended to,cram,in,into,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,TRUE,3835.38,210.1EQY,4110,3450,8276.62,3930,5215.38,385.38,3,+Q +GP,+Q,+GP,3835.38,3.5838083992438983
210,10,210.10EDY_r1.wav,690,195.25,4875.25,FALSE,FALSE,TRUE,3990,Cold,1,690,928.125,FAST,10,he,had,decided to,stick,in,into,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,TRUE,5325.25,210.10EDY,3660,5130,9750.62,3990,4875.25,195.25,3,-Q +GP,-Q,+GP,5325.25,3.7263400010444614
210,11,210.11EQN_r1.wav,960,2462.88,7142.88,FALSE,TRUE,FALSE,3720,Cold,1,960,928.125,FAST,11,she,had,wanted to,stick,in,into,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,FALSE,7952.88,210.11EQN,3600,5490,9864,3720,7142.88,2462.88,3,+Q -GP,+Q,-GP,7952.88,3.90052442948771
210,12,210.12EQY_r1.wav,780,842,5102,FALSE,TRUE,TRUE,3480,Cold,1,780,928.125,FAST,12,he,had,planned to,stick,on,onto,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,TRUE,1982,210.12EQY,8250,1140,9523.75,3480,5102,842,3,+Q +GP,+Q,+GP,1982,3.2971036501492565
210,13,210.13EQN_r1.wav,1260,245.12,4535.12,FALSE,TRUE,FALSE,3030,Cold,1,1260,928.125,FAST,13,she,had,intended to,set,in,onto,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,FALSE,5075.12,210.13EQN,3570,4830,9410.38,3030,4535.12,245.12,3,+Q -GP,+Q,-GP,5075.12,3.7054463154959296
210,14,210.14EDN_r1.wav,1560,745.38,5215.38,FALSE,FALSE,FALSE,2910,Cold,1,1560,928.125,FAST,14,he,had,decided to,set,on,onto,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,FALSE,6685.38,210.14EDN,3390,5940,10544.25,2910,5215.38,745.38,3,-Q -GP,-Q,-GP,6685.38,3.825126097792886
210,15,210.15EQY_r1.wav,900,1282.38,5782.38,FALSE,TRUE,TRUE,3600,Cold,1,900,928.125,FAST,15,she,had,wanted to,set,on,into,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,TRUE,5902.38,210.15EQY,4140,4620,8956.88,3600,5782.38,1282.38,3,+Q +GP,+Q,+GP,5902.38,3.7710271662941617
210,16,210.16EDN_r1.wav,600,421.62,4081.62,FALSE,FALSE,FALSE,3060,Cold,1,600,928.125,FAST,16,he,had,planned to,set,on,onto,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,FALSE,6331.62,210.16EDN,3300,5910,9750.62,3060,4081.62,421.62,3,-Q -GP,-Q,-GP,6331.62,3.8015148422523333
210,2,210.2EDY_r1.wav,780,965.5,5555.5,FALSE,FALSE,TRUE,3810,Cold,1,780,928.125,FAST,2,she,had,decided to,cram,in,into,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,TRUE,7055.5,210.2EDY,4260,6090,10544.25,3810,5555.5,965.5,3,-Q +GP,-Q,+GP,7055.5,3.848527796197598
210,3,210.3EDY_r1.wav,1320,602.5,6122.5,FALSE,FALSE,TRUE,4200,Cold,1,1320,928.125,FAST,3,he,had,wanted to,cram,under,into,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,TRUE,5192.5,210.3EDY,4950,4590,9637.25,4200,6122.5,602.5,3,-Q +GP,-Q,+GP,5192.5,3.7153765052071366
210,4,210.4EDN_r1.wav,990,3126.38,7596.38,FALSE,FALSE,FALSE,3480,Cold,1,990,928.125,FAST,4,she,had,planned to,cram,in,into,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,FALSE,7926.38,210.4EDN,3930,4800,8730.12,3480,7596.38,3126.38,3,-Q -GP,-Q,-GP,7926.38,3.8990748890866325
210,5,210.5EDY_r1.wav,870,1479.12,6009.12,FALSE,FALSE,TRUE,3660,Cold,1,870,928.125,FAST,5,he,had,intended to,put,on,into,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,TRUE,6849.12,210.5EDY,3930,5370,9410.38,3660,6009.12,1479.12,3,-Q +GP,-Q,+GP,6849.12,3.8356347753325846
210,6,210.6EDN_r1.wav,930,138.38,4308.38,FALSE,FALSE,FALSE,3240,Cold,1,930,928.125,FAST,6,she,had,decided to,put,on,onto,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,FALSE,FALSE,1818.38,210.6EDN,5220,1680,7256.25,3240,4308.38,138.38,3,-Q -GP,-Q,-GP,1941.095,3.2880467909093065
210,7,210.7EQN_r1.wav,840,1369.25,6349.25,FALSE,TRUE,FALSE,4140,Cold,1,840,928.125,FAST,7,he,had,wanted to,put,on,onto,from,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,FALSE,7729.25,210.7EQN,3870,6360,10771,4140,6349.25,1369.25,3,+Q -GP,+Q,-GP,7729.25,3.8881373546345066
210,8,210.8EQN_r1.wav,540,21.5,3741.5,FALSE,TRUE,FALSE,3180,Cold,1,540,928.125,FAST,8,she,had,planned to,put,in,onto,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,FALSE,5901.5,210.8EQN,6420,5880,17913.88,3180,3741.5,21.5,3,+Q -GP,+Q,-GP,5901.5,3.7709624114601947
210,9,210.9EQY_r1.wav,930,2582.88,7142.88,FALSE,TRUE,TRUE,3630,Cold,1,930,928.125,FAST,9,she,had,intended to,stick,in,onto,of,210,F,3,1,1,4,Fall,WEDNESDAY,1400,11/21,FALSE,TRUE,TRUE,8672.88,210.9EQY,4680,6090,11111.12,3630,7142.88,2582.88,3,+Q +GP,+Q,+GP,8132.879999999999,3.9102443643667524
212,1,212.1EQN_r1.wav,1020,352.38,5782.38,FALSE,TRUE,FALSE,4410,Cold,1,1020,969.375,NORMAL,1,he,had,intended to,cram,in,into,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,FALSE,1642.38,212.1EQN,5490,1290,6802.75,4410,5782.38,352.38,3,+Q -GP,+Q,-GP,1642.38,3.215473647795485
212,10,212.10EDN_r1.wav,1410,419.38,6689.38,FALSE,FALSE,FALSE,4860,Cold,1,1410,969.375,NORMAL,10,he,had,decided to,stick,in,into,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,FALSE,5879.38,212.10EDN,4440,5460,13038.5,4860,6689.38,419.38,3,-Q -GP,-Q,-GP,5879.38,3.7693315307061397
212,11,212.11EQY_r1.wav,1290,35.5,5555.5,FALSE,TRUE,TRUE,4230,Cold,1,1290,969.375,NORMAL,11,she,had,wanted to,stick,in,into,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,TRUE,6455.5,212.11EQY,3330,6420,9750.62,4230,5555.5,35.5,3,+Q +GP,+Q,+GP,6455.5,3.809929885460897
212,12,212.12EQN_r1.wav,870,11.75,4421.75,FALSE,TRUE,FALSE,3540,Cold,1,870,969.375,NORMAL,12,he,had,planned to,stick,on,onto,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,FALSE,3371.75,212.12EQN,3360,3360,6916.12,3540,4421.75,11.75,3,+Q -GP,+Q,-GP,3371.75,3.52785536617646
212,13,212.13EQY_r1.wav,690,1288.88,5668.88,FALSE,TRUE,TRUE,3690,Cold,1,690,969.375,NORMAL,13,she,had,intended to,set,in,onto,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,TRUE,7828.88,212.13EQY,3300,6540,9864,3690,5668.88,1288.88,3,+Q +GP,+Q,+GP,7828.88,3.8936996363094147
212,14,212.14EDY_r1.wav,810,835.38,5215.38,FALSE,FALSE,TRUE,3570,Cold,1,810,969.375,NORMAL,14,he,had,decided to,set,on,onto,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,TRUE,5785.38,212.14EDY,2970,4950,7936.5,3570,5215.38,835.38,3,-Q +GP,-Q,+GP,5785.38,3.762331889905422
212,15,212.15EQN_r1.wav,1290,2429.38,6689.38,FALSE,TRUE,FALSE,2970,Cold,1,1290,969.375,NORMAL,15,she,had,wanted to,set,on,into,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,FALSE,8789.38,212.15EQN,3930,6360,10657.62,2970,6689.38,2429.38,3,+Q -GP,+Q,-GP,8069.004999999999,3.906819984579414
212,16,212.16EDY_r1.wav,930,488.62,4988.62,FALSE,FALSE,TRUE,3570,Cold,1,930,969.375,NORMAL,16,he,had,planned to,set,on,onto,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,TRUE,3788.62,212.16EDY,4440,3300,9750.62,3570,4988.62,488.62,3,-Q +GP,-Q,+GP,3788.62,3.5784810475607607
212,2,212.2EDN_r1.wav,810,81.88,4761.88,FALSE,FALSE,FALSE,3870,Cold,1,810,969.375,NORMAL,2,she,had,decided to,cram,in,into,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,FALSE,4551.88,212.2EDN,3540,4470,8049.88,3870,4761.88,81.88,3,-Q -GP,-Q,-GP,4551.88,3.6581908043481803
212,3,212.3EDN_r1.wav,1170,78.75,5328.75,FALSE,FALSE,FALSE,4080,Cold,1,1170,969.375,NORMAL,3,he,had,wanted to,cram,under,into,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,FALSE,2508.75,212.3EDN,7860,2430,10317.5,4080,5328.75,78.75,3,-Q -GP,-Q,-GP,2508.75,3.399457385495542
212,4,212.4EDY_r1.wav,900,819.12,6009.12,FALSE,FALSE,TRUE,4290,Cold,1,900,969.375,NORMAL,4,she,had,planned to,cram,in,into,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,TRUE,4989.12,212.4EDY,4140,4170,8843.5,4290,6009.12,819.12,3,-Q +GP,-Q,+GP,4989.12,3.698023949862428
212,5,212.5EDN_r1.wav,960,308.62,4988.62,FALSE,FALSE,FALSE,3720,Cold,1,960,969.375,NORMAL,5,he,had,intended to,put,on,into,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,FALSE,5858.62,212.5EDN,3630,5550,9183.62,3720,4988.62,308.62,3,-Q -GP,-Q,-GP,5858.62,3.767795329846545
212,6,212.6EDY_r1.wav,900,1285.88,6235.88,FALSE,FALSE,TRUE,4050,Cold,1,900,969.375,NORMAL,6,she,had,decided to,put,on,onto,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,FALSE,TRUE,6205.88,212.6EDY,3540,4920,9070.25,4050,6235.88,1285.88,3,-Q +GP,-Q,+GP,6205.88,3.7928033735939914
212,7,212.7EQY_r1.wav,840,516.38,7596.38,FALSE,TRUE,TRUE,6240,Cold,1,840,969.375,NORMAL,7,he,had,wanted to,put,on,onto,from,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,TRUE,1116.38,212.7EQY,9120,600,12244.88,6240,7596.38,516.38,3,+Q +GP,+Q,+GP,1510.88,3.179229972342086
212,8,212.8EQY_r1.wav,690,2879.38,6689.38,FALSE,TRUE,TRUE,3120,Cold,1,690,969.375,NORMAL,8,she,had,planned to,put,in,onto,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,TRUE,4859.38,212.8EQY,4680,1980,6689.38,3120,6689.38,2879.38,3,+Q +GP,+Q,+GP,4859.38,3.68658086190521
212,9,212.9EQN_r1.wav,930,405.25,4875.25,FALSE,TRUE,FALSE,3540,Cold,1,930,969.375,NORMAL,9,she,had,intended to,stick,in,onto,of,212,M,4,1,1,3,Fall,WEDNESDAY,1600,11/21,FALSE,TRUE,FALSE,4785.25,212.9EQN,2850,4380,7256.25,3540,4875.25,405.25,3,+Q -GP,+Q,-GP,4785.25,3.679904631931937
214,1,214.1EQY_r1.wav,1320,402.62,6462.62,FALSE,TRUE,TRUE,4740,Cold,1,1320,1498.125,SLOW,1,he,had,intended to,cram,in,into,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,TRUE,1212.62,214.1EQY,6150,810,8956.88,4740,6462.62,402.62,3,+Q +GP,+Q,+GP,1436.536,3.157316514007356
214,10,214.10EDY_r1.wav,4260,160.25,9070.25,FALSE,FALSE,TRUE,4650,Cold,1,4260,1498.125,SLOW,10,he,had,decided to,stick,in,into,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,TRUE,6820.25,214.10EDY,4320,6660,11904.75,4650,9070.25,160.25,3,-Q +GP,-Q,+GP,6820.25,3.8338002942503997
214,11,214.11EQN_r1.wav,1470,1480.25,9070.25,FALSE,TRUE,FALSE,6120,Cold,1,1470,1498.125,SLOW,11,she,had,wanted to,stick,in,into,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,FALSE,3940.25,214.11EQN,4170,2460,8276.62,6120,9070.25,1480.25,3,+Q -GP,+Q,-GP,3940.25,3.5955237777078146
214,12,214.12EQY_r1.wav,810,2083,7483,FALSE,TRUE,TRUE,4590,Cold,1,810,1498.125,SLOW,12,he,had,planned to,stick,on,onto,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,TRUE,3073,214.12EQY,6570,990,9070.25,4590,7483,2083,3,+Q +GP,+Q,+GP,3073,3.4875625602563782
214,13,214.13EQN_r1.wav,900,309.12,6009.12,FALSE,TRUE,FALSE,4800,Cold,1,900,1498.125,SLOW,13,she,had,intended to,set,in,onto,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,FALSE,2499.12,214.13EQN,4500,2190,8843.5,4800,6009.12,309.12,3,+Q -GP,+Q,-GP,2499.12,3.3977871101026804
214,14,214.14EDN_r1.wav,780,2,5102,FALSE,FALSE,FALSE,4320,Cold,1,780,1498.125,SLOW,14,he,had,decided to,set,on,onto,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,FALSE,2852,214.14EDN,4740,2850,9297,4320,5102,2,3,-Q -GP,-Q,-GP,2852,3.4551495211798278
214,15,214.15EQY_r1.wav,1560,396,6576,FALSE,TRUE,TRUE,4620,Cold,1,1560,1498.125,SLOW,15,she,had,wanted to,set,on,into,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,TRUE,2136,214.15EQY,4200,1740,8276.62,4620,6576,396,3,+Q +GP,+Q,+GP,2136,3.3296012483565187
214,16,214.16EDN_r1.wav,1170,389.38,6689.38,FALSE,FALSE,FALSE,5130,Cold,1,1170,1498.125,SLOW,16,he,had,planned to,set,on,onto,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,FALSE,6569.38,214.16EDN,4980,6180,11678,5130,6689.38,389.38,3,-Q -GP,-Q,-GP,6569.38,3.8175243839761412
214,3,214.3EDY_r1.wav,1470,19.25,6349.25,FALSE,FALSE,TRUE,4860,Cold,1,1470,1498.125,SLOW,3,he,had,wanted to,cram,under,into,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,TRUE,2479.25,214.3EDY,5940,2460,9864,4860,6349.25,19.25,3,-Q +GP,-Q,+GP,2479.25,3.3943203219054476
214,4,214.4EDN_r1.wav,870,165.75,5895.75,FALSE,FALSE,FALSE,4860,Cold,1,870,1498.125,SLOW,4,she,had,planned to,cram,in,into,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,FALSE,1875.75,214.4EDN,5400,1710,7369.62,4860,5895.75,165.75,3,-Q -GP,-Q,-GP,1875.75,3.2731749551222027
214,5,214.5EDY_r1.wav,2610,656.62,8276.62,FALSE,FALSE,TRUE,5010,Cold,1,2610,1498.125,SLOW,5,he,had,intended to,put,on,into,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,TRUE,3056.62,214.5EDY,5400,2400,10771,5010,8276.62,656.62,3,-Q +GP,-Q,+GP,3056.62,3.4852414504496387
214,6,214.6EDN_r1.wav,1320,906.38,7596.38,FALSE,FALSE,FALSE,5370,Cold,1,1320,1498.125,SLOW,6,she,had,decided to,put,on,onto,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,FALSE,FALSE,3216.38,214.6EDN,5160,2310,9070.25,5370,7596.38,906.38,3,-Q -GP,-Q,-GP,3216.38,3.5073673529352045
214,7,214.7EQN_r1.wav,1770,1700,8390,FALSE,TRUE,FALSE,4920,Cold,1,1770,1498.125,SLOW,7,he,had,wanted to,put,on,onto,from,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,FALSE,12770,214.7EQN,4620,11070,19161,4920,8390,1700,3,+Q -GP,+Q,-GP,8605.174999999994,3.9347597068264517
214,8,214.8EQN_r1.wav,1530,2.5,6122.5,FALSE,TRUE,FALSE,4590,Cold,1,1530,1498.125,SLOW,8,she,had,planned to,put,in,onto,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,FALSE,1532.5,214.8EQN,4320,1530,7256.25,4590,6122.5,2.5,3,+Q -GP,+Q,-GP,1532.5,3.1854004831904525
214,9,214.9EQY_r1.wav,1140,2.5,6122.5,FALSE,TRUE,TRUE,4980,Cold,1,1140,1498.125,SLOW,9,she,had,intended to,stick,in,onto,of,214,F,1,3,0,4,Fall,WEDNESDAY,145,11/27,FALSE,TRUE,TRUE,1682.5,214.9EQY,6000,1680,8390,4980,6122.5,2.5,3,+Q +GP,+Q,+GP,1682.5,3.2259550728960145
215,1,215.1EDY_r1.wav,990,909.12,6009.12,FALSE,FALSE,TRUE,4110,Cold,1,990,1181.25,NORMAL,1,he,had,intended to,cram,in,into,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,TRUE,4239.12,215.1EDY,4530,3330,10884.38,4110,6009.12,909.12,3,-Q +GP,-Q,+GP,4239.12,3.6272757106470572
215,10,215.10EQY_r1.wav,1890,652.75,6802.75,FALSE,TRUE,TRUE,4260,Cold,1,1890,1181.25,NORMAL,10,he,had,decided to,stick,in,into,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,TRUE,3922.75,215.10EQY,4020,3270,9637.25,4260,6802.75,652.75,3,+Q +GP,+Q,+GP,3922.75,3.5935906310762236
215,11,215.11EDN_r1.wav,1680,622.38,5782.38,FALSE,FALSE,FALSE,3480,Cold,1,1680,1181.25,NORMAL,11,she,had,wanted to,stick,in,into,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,FALSE,2782.38,215.11EDN,3570,2160,7142.88,3480,5782.38,622.38,3,-Q -GP,-Q,-GP,2782.38,3.4444164429216997
215,12,215.12EDY_r1.wav,780,618.75,5328.75,FALSE,FALSE,TRUE,3930,Cold,1,780,1181.25,NORMAL,12,he,had,planned to,stick,on,onto,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,TRUE,4428.75,215.12EDY,3720,3810,10090.75,3930,5328.75,618.75,3,-Q +GP,-Q,+GP,4428.75,3.6462811653412337
215,13,215.13EDN_r1.wav,750,438.38,4308.38,FALSE,FALSE,FALSE,3120,Cold,1,750,1181.25,NORMAL,13,she,had,intended to,set,in,onto,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,FALSE,5598.38,215.13EDN,3060,5160,10317.5,3120,4308.38,438.38,3,-Q -GP,-Q,-GP,5598.38,3.7480623736410545
215,14,215.14EQN_r1.wav,1080,555.25,4875.25,FALSE,TRUE,FALSE,3240,Cold,1,1080,1181.25,NORMAL,14,he,had,decided to,set,on,onto,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,FALSE,5895.25,215.14EQN,3150,5340,9297,3240,4875.25,555.25,3,+Q -GP,+Q,-GP,5895.25,3.7705022269575372
215,15,215.15EDY_r1.wav,990,445.38,5215.38,FALSE,FALSE,TRUE,3780,Cold,1,990,1181.25,NORMAL,15,she,had,wanted to,set,on,into,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,TRUE,2695.38,215.15EDY,4560,2250,8390,3780,5215.38,445.38,3,-Q +GP,-Q,+GP,2760.63,3.4410082031889977
215,16,215.16EQN_r1.wav,1440,995.5,5555.5,FALSE,TRUE,FALSE,3120,Cold,1,1440,1181.25,NORMAL,16,he,had,planned to,set,on,onto,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,FALSE,4175.5,215.16EQN,3630,3180,8503.38,3120,5555.5,995.5,3,+Q -GP,+Q,-GP,4175.5,3.6207084880206173
215,2,215.2EQY_r1.wav,780,602,5102,FALSE,TRUE,TRUE,3720,Cold,1,780,1181.25,NORMAL,2,she,had,decided to,cram,in,into,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,TRUE,3872,215.2EQY,3720,3270,7936.5,3720,5102,602,3,+Q +GP,+Q,+GP,3872,3.587935348636356
215,3,215.3EQY_r1.wav,1590,1270.25,9070.25,FALSE,TRUE,TRUE,6210,Cold,1,1590,1181.25,NORMAL,3,he,had,wanted to,cram,under,into,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,TRUE,7600.25,215.3EQY,3600,6330,12471.62,6210,9070.25,1270.25,3,+Q +GP,+Q,+GP,7084.5275,3.8503108904359062
215,4,215.4EQN_r1.wav,690,638.62,4988.62,FALSE,TRUE,FALSE,3660,Cold,1,690,1181.25,NORMAL,4,she,had,planned to,cram,in,into,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,FALSE,3848.62,215.4EQN,4050,3210,9070.25,3660,4988.62,638.62,3,+Q -GP,+Q,-GP,3848.62,3.5853050324117626
215,5,215.5EQY_r1.wav,1290,228.75,5328.75,FALSE,TRUE,TRUE,3810,Cold,1,1290,1181.25,NORMAL,5,he,had,intended to,put,on,into,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,TRUE,4908.75,215.5EQY,4170,4680,9864,3810,5328.75,228.75,3,+Q +GP,+Q,+GP,4908.75,3.690970914278475
215,6,215.6EQN_r1.wav,1110,1482.62,6462.62,FALSE,TRUE,FALSE,3870,Cold,1,1110,1181.25,NORMAL,6,she,had,decided to,put,on,onto,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,TRUE,FALSE,6912.62,215.6EQN,3150,5430,9750.62,3870,6462.62,1482.62,3,+Q -GP,+Q,-GP,6912.62,3.8396426835366935
215,7,215.7EDN_r1.wav,1110,1462.38,5782.38,FALSE,FALSE,FALSE,3210,Cold,1,1110,1181.25,NORMAL,7,he,had,wanted to,put,on,onto,from,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,FALSE,6352.38,215.7EDN,3420,4890,9637.25,3210,5782.38,1462.38,3,-Q -GP,-Q,-GP,6352.38,3.8029364697349894
215,8,215.8EDN_r1.wav,1860,25.38,5215.38,FALSE,FALSE,FALSE,3330,Cold,1,1860,1181.25,NORMAL,8,she,had,planned to,put,in,onto,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,FALSE,2995.38,215.8EDN,3570,2970,8049.88,3330,5215.38,25.38,3,-Q -GP,-Q,-GP,2995.38,3.476451925701804
215,9,215.9EDY_r1.wav,870,516,6576,FALSE,FALSE,TRUE,5190,Cold,1,870,1181.25,NORMAL,9,she,had,intended to,stick,in,onto,of,215,M,3,1,1,3,Fall,WEDNESDAY,1245,11/27,FALSE,FALSE,TRUE,5166,215.9EDY,3750,4650,10317.5,5190,6576,516,3,-Q +GP,-Q,+GP,5166,3.7131544018372984
22,1,22.1EQY_r1.wav,930,328.88,5668.88,FALSE,TRUE,TRUE,4410,Cold,1,930,1044.375,NORMAL,1,he,had,intended to,cram,in,into,of,22,F,3,3,0,4,Summer,WEDNESDAY,1700,7/25,FALSE,TRUE,TRUE,11518.88,22.1EQY,3900,11190,15532.88,4410,5668.88,328.88,3,+Q +GP,+Q,+GP,9351.005,3.9708582892146422
22,10,22.10EDY_r1.wav,990,1008.75,5328.75,FALSE,FALSE,TRUE,3330,Cold,1,990,1044.375,NORMAL,10,he,had,decided to,stick,in,into,from,22,F,3,3,0,4,Summer,WEDNESDAY,1700,7/25,FALSE,FALSE,TRUE,6468.75,22.10EDY,3330,5460,9523.75,3330,5328.75,1008.75,3,-Q +GP,-Q,+GP,6468.75,3.810820367137012
22,11,22.11EQN_r1.wav,960,341.75,4421.75,FALSE,TRUE,FALSE,3120,Cold,1,960,1044.375,NORMAL,11,she,had,wanted to,stick,in,into,of,22,F,3,3,0,4,Summer,WEDNESDAY,1700,7/25,FALSE,TRUE,FALSE,3671.75,22.11EQN,3060,3330,7483,3120,4421.75,341.75,3,+Q -GP,+Q,-GP,3671.75,3.5648731035431913
22,12,22.12EQY_r1.wav,1110,268.5,4648.5,FALSE,TRUE,TRUE,3270,Cold,1,1110,1044.375,NORMAL,12,he,had,planned to,stick,on,onto,from,22,F,3,3,0,4,Summer,WEDNESDAY,1700,7/25,FALSE,TRUE,TRUE,8608.5,22.12EQY,3480,8340,11904.75,3270,4648.5,268.5,3,+Q +GP,+Q,+GP,8608.5,3.9349274838026393
22,13,22.13EQN_r1.wav,1170,138.38,4308.38,FALSE,TRUE,FALSE,3000,Cold,1,1170,1044.375,NORMAL,13,she,had,intended to,set,in,onto,from,22,F,3,3,0,4,Summer,WEDNESDAY,1700,7/25,FALSE,TRUE,FALSE,8628.38,22.13EQN,2400,8490,11678,3000,4308.38,138.38,3,+Q -GP,+Q,-GP,8628.38,3.935929263489966
22,14,22.14EDN_r1.wav,810,498.38,4308.38,FALSE,FALSE,FALSE,3000,Cold,1,810,1044.375,NORMAL,14,he,had,decided to,set,on,onto,of,22,F,3,3,0,4,Summer,WEDNESDAY,1700,7/25,FALSE,FALSE,FALSE,4818.38,22.14EDN,3120,4320,7483,3000,4308.38,498.38,3,-Q -GP,-Q,-GP,4818.38,3.682901047508601
